Week,Player Name,Player Rank,Player Team,Player Position,Player Projected,Player Opponent,Player Opp Rank,Player Injury,Stats,Timed Played,On Bye Week
9,Tyreek Hill,1,MIA,WR,24.49,KC,6,ACTIVE,"{0: {'projected_points': 293.63, 'projected_breakdown': {'rushingAttempts': 8.071622435, 'rushingYards': 3.225473046, 'rushingTouchdowns': 0.550185989, 'rushing2PtConversions': 0.027569591, '27': 9.0, '28': 4.0, '29': 2.0, '30': 1.0, '33': 1.0, 'rushing40PlusYardTD': 0.014867841, 'rushing50PlusYardTD': 0.010407489, 'rushing100To199YardGame': 0.005811926, 'rushing200PlusYardGame': 0.000198339, 'rushingYardsPerAttempt': 6.041110507, 'receivingYards': 89.21420534, 'receivingTouchdowns': 7.979396328, 'receiving2PtConversions': 0.392388986, 'receiving40PlusYardTD': 0.271044967, 'receiving50PlusYardTD': 0.177127886, '47': 269.0, '48': 134.0, '49': 67.0, '50': 53.0, '51': 26.0, 'receivingReceptions': 103.605908, '54': 20.0, '55': 10.0, 'receiving100To199YardGame': 5.008027058, 'receiving200PlusYardGame': 0.154887435, 'receivingTargets': 153.5668848, 'receivingYardsPerReception': 13.01768302, '2PtConversions': 0.419958578, 'fumbleRecoveredForTD': 0.007092334, '66': 0.116501504, '67': 1.495392549, 'fumbles': 1.611894053, '70': 0.053590692, '71': 0.837419828, 'lostFumbles': 0.891010519, 'turnovers': 0.891010519, '210': 15.11764706, '212': 4.618981, '213': 62.92049319}, 'projected_avg_points': 19.58, 'points': 211.8, 'breakdown': {'rushingAttempts': 1.0, 'rushingYards': 1.75, '27': 2.0, '28': 1.0, 'rushingYardsPerAttempt': 14.0, 'receivingReceptions': 61.0, 'receivingYards': 126.75, 'receivingTouchdowns': 8.0, 'receiving40PlusYardTD': 4.0, 'receiving50PlusYardTD': 2.0, '47': 200.0, '48': 98.0, '49': 47.0, '50': 37.0, '51': 17.0, '52': 6.0, '54': 9.0, '55': 2.0, 'receiving100To199YardGame': 4.0, 'receiving200PlusYardGame': 1.0, 'receivingTargets': 87.0, 'receivingYardsAfterCatch': 382.0, 'receivingYardsPerReception': 16.62295082, 'defensiveSoloTackles': 2.0, 'defensiveTotalTackles': 2.0, 'teamWin': 6.0, 'teamLoss': 2.0, 'pointsScored': 48.0, '183': 2.0, '185': 1.0, '186': 1.0, '210': 8.0, '212': 1.0, '213': 45.0}, 'avg_points': 26.48}, 9: {'projected_points': 24.49, 'projected_breakdown': {'receivingYards': 119.8729336, 'receivingTouchdowns': 0.729251532, 'receiving2PtConversions': 0.03405179, 'receiving40PlusYardTD': 0.029708875, 'receiving50PlusYardTD': 0.01941475, '47': 23.0, '48': 11.0, '49': 5.0, '50': 4.0, '51': 2.0, 'receivingReceptions': 8.169244147, '54': 1.0, 'receiving100To199YardGame': 0.423752138, 'receiving200PlusYardGame': 0.0131, 'receivingTargets': 11.49759777, 'receivingYardsPerReception': 14.67368724, '2PtConversions': 0.03405179, 'fumbleRecoveredForTD': 0.000457, '67': 0.103860318, 'fumbles': 0.103860318, '71': 0.058161778, 'lostFumbles': 0.058161778, 'turnovers': 0.058161778, '210': 1.0, '213': 5.3982378}, 'projected_avg_points': 0}}",0,False
9,Ja'Marr Chase,5,CIN,WR,22.89,BUF,13,ACTIVE,"{0: {'projected_points': 313.64, 'projected_breakdown': {'rushingAttempts': 3.854321579, 'rushingYards': 1.362268477, 'rushingTouchdowns': 0.142271415, 'rushing2PtConversions': 0.007076482, '27': 4.0, '28': 2.0, '29': 1.0, 'rushing40PlusYardTD': 0.007083363, 'rushing50PlusYardTD': 0.004958354, 'rushing100To199YardGame': 0.000953722, 'rushing200PlusYardGame': 3.25469e-05, 'rushingYardsPerAttempt': 5.343169637, 'receivingYards': 96.32079476, 'receivingTouchdowns': 10.75747449, 'receiving2PtConversions': 0.525194256, 'receiving40PlusYardTD': 0.372917743, 'receiving50PlusYardTD': 0.243701745, '47': 291.0, '48': 145.0, '49': 72.0, '50': 58.0, '51': 29.0, 'receivingReceptions': 101.6432348, '54': 20.0, '55': 10.0, 'receiving100To199YardGame': 5.787271474, 'receiving200PlusYardGame': 0.178987778, 'receivingTargets': 152.4434816, 'receivingYardsPerReception': 14.32602753, '2PtConversions': 0.532270738, 'fumbleRecoveredForTD': 0.008664084, '66': 0.071940846, '67': 1.897169228, 'fumbles': 1.969110074, '70': 0.033092789, '71': 1.062414768, 'lostFumbles': 1.095507557, 'turnovers': 1.095507557, '210': 15.11764706, '212': 3.107588608, '213': 66.57176822}, 'projected_avg_points': 20.91, 'points': 149.0, 'breakdown': {'rushingAttempts': 3.0, 'rushingYards': -0.85714286, 'rushingYardsPerAttempt': -2.0, 'receivingReceptions': 60.0, 'receivingYards': 93.71428571, 'receivingTouchdowns': 4.0, 'receiving40PlusYardTD': 1.0, 'receiving50PlusYardTD': 1.0, '47': 129.0, '48': 64.0, '49': 30.0, '50': 23.0, '51': 9.0, '52': 3.0, '54': 11.0, '55': 3.0, 'receiving100To199YardGame': 3.0, 'receivingTargets': 85.0, 'receivingYardsAfterCatch': 320.0, 'receivingYardsPerReception': 10.93333333, '67': 1.0, 'fumbles': 1.0, 'defensiveSoloTackles': 1.0, 'defensiveTotalTackles': 1.0, 'teamWin': 4.0, 'teamLoss': 3.0, 'pointsScored': 24.0, '183': 2.0, '184': 1.0, '210': 7.0, '213': 40.0}, 'avg_points': 21.29}, 9: {'projected_points': 22.89, 'projected_breakdown': {'rushingAttempts': 0.359312043, 'rushingYards': 1.917022396, 'rushingTouchdowns': 0.011894063, 'rushing2PtConversions': 0.000618709, 'rushing40PlusYardTD': 0.000661134, 'rushing50PlusYardTD': 0.000462794, 'rushing100To199YardGame': 0.000147, 'rushing200PlusYardGame': 5.02e-06, 'rushingYardsPerAttempt': 5.335257839, 'receivingYards': 96.29801334, 'receivingTouchdowns': 0.722825427, 'receiving2PtConversions': 0.026139217, 'receiving40PlusYardTD': 0.008984214, 'receiving50PlusYardTD': 0.005871184, '47': 19.0, '48': 9.0, '49': 4.0, '50': 3.0, '51': 1.0, 'receivingReceptions': 8.792386934, '54': 1.0, 'receiving100To199YardGame': 0.408067923, 'receiving200PlusYardGame': 0.0126, 'receivingTargets': 12.61697126, 'receivingYardsPerReception': 10.95243124, '2PtConversions': 0.026757926, 'fumbleRecoveredForTD': 0.000735, '66': 0.006556786, '67': 0.160444945, 'fumbles': 0.167001731, '70': 0.003016122, '71': 0.089849169, 'lostFumbles': 0.092865291, 'turnovers': 0.092865291, '210': 1.0, '212': 0.217307023, '213': 4.887541016}, 'projected_avg_points': 0}}",0,False
9,Christian McCaffrey,1,SF,RB,0.0,None,0,ACTIVE,"{0: {'projected_points': 274.46, 'projected_breakdown': {'rushingAttempts': 197.0106009, 'rushingYards': 63.29146341, 'rushingTouchdowns': 6.976516835, 'rushing2PtConversions': 0.253966522, '27': 179.0, '28': 89.0, '29': 44.0, '30': 35.0, '31': 17.0, '33': 39.0, '34': 19.0, 'rushing40PlusYardTD': 0.400185069, 'rushing50PlusYardTD': 0.280129548, 'rushing100To199YardGame': 2.086853228, 'rushing200PlusYardGame': 0.071216294, 'rushingYardsPerAttempt': 4.554321268, 'receivingYards': 38.56300432, 'receivingTouchdowns': 3.370182355, 'receiving2PtConversions': 0.201123646, 'receiving40PlusYardTD': 0.070750893, 'receiving50PlusYardTD': 0.046235708, '47': 109.0, '48': 54.0, '49': 27.0, '50': 21.0, '51': 10.0, 'receivingReceptions': 68.69790908, '54': 13.0, '55': 6.0, 'receiving100To199YardGame': 0.491922675, 'receiving200PlusYardGame': 0.015214103, 'receivingTargets': 85.91171813, 'receivingYardsPerReception': 7.957844771, '2PtConversions': 0.455090169, 'fumbleRecoveredForTD': 0.007550458, '66': 1.272344615, '67': 0.443668586, 'fumbles': 1.716013201, '70': 0.585278523, '71': 0.248454408, 'lostFumbles': 0.833732931, 'turnovers': 0.833732931, '210': 14.17647059, '212': 49.53793705, '213': 30.96242025}, 'projected_avg_points': 19.6, 'points': 200.4, 'breakdown': {'rushingAttempts': 137.0, 'rushingYards': 81.5, 'rushingTouchdowns': 9.0, '27': 128.0, '28': 62.0, '29': 29.0, '30': 23.0, '31': 10.0, '32': 3.0, '33': 25.0, '34': 11.0, 'rushing40PlusYardTD': 1.0, 'rushing50PlusYardTD': 1.0, 'rushing100To199YardGame': 3.0, 'rushingYardsPerAttempt': 4.75912409, 'receivingReceptions': 32.0, 'receivingYards': 36.5, 'receivingTouchdowns': 4.0, '47': 54.0, '48': 25.0, '49': 10.0, '50': 8.0, '51': 3.0, '54': 3.0, 'receivingTargets': 37.0, 'receivingYardsAfterCatch': 268.0, 'receivingYardsPerReception': 9.125, '66': 2.0, '67': 1.0, 'fumbles': 3.0, '70': 2.0, 'lostFumbles': 2.0, 'turnovers': 2.0, 'teamWin': 5.0, 'teamLoss': 3.0, 'pointsScored': 78.0, '179': 6.0, '180': 2.0, '183': 2.0, '184': 1.0, '186': 1.0, '210': 8.0, '212': 38.0, '213': 18.0}, 'avg_points': 25.05}, 9: {'projected_points': 0.0, 'projected_breakdown': {}, 'projected_avg_points': 0}}",100,True
9,Travis Kelce,1,KC,TE,19.53,MIA,25,ACTIVE,"{0: {'projected_points': 260.56, 'projected_breakdown': {'rushingAttempts': 3.419791636, 'rushingYards': 0.962369983, 'rushingTouchdowns': 0.401821488, 'rushing2PtConversions': 0.021966874, '27': 2.0, '28': 1.0, 'rushing40PlusYardTD': 0.00628401, 'rushing50PlusYardTD': 0.004398807, 'rushing100To199YardGame': 0.000410219, 'rushing200PlusYardGame': 1.39992e-05, 'rushingYardsPerAttempt': 3.972873557, 'receivingYards': 75.86008407, 'receivingTouchdowns': 9.26095538, 'receiving2PtConversions': 0.431304821, 'receiving40PlusYardTD': 0.211463495, 'receiving50PlusYardTD': 0.138191394, '47': 214.0, '48': 107.0, '49': 53.0, '50': 42.0, '51': 21.0, 'receivingReceptions': 94.49865715, '54': 18.0, '55': 9.0, 'receiving100To199YardGame': 3.252048847, 'receiving200PlusYardGame': 0.10057883, 'receivingTargets': 128.0626205, 'receivingYardsPerReception': 11.33313345, '2PtConversions': 0.453271695, 'fumbleRecoveredForTD': 0.005175077, '66': 0.041077053, '67': 1.135076858, 'fumbles': 1.176153911, '70': 0.018895444, '71': 0.635643041, 'lostFumbles': 0.654538485, 'turnovers': 0.654538485, '210': 14.11764706, '212': 2.916179038, '213': 53.77726794}, 'projected_avg_points': 18.61, 'points': 136.3, 'breakdown': {'receivingReceptions': 54.0, 'receivingYards': 83.28571429, 'receivingTouchdowns': 4.0, '47': 113.0, '48': 54.0, '49': 26.0, '50': 20.0, '51': 9.0, '52': 2.0, '54': 8.0, '55': 2.0, 'receiving100To199YardGame': 2.0, 'receivingTargets': 68.0, 'receivingYardsAfterCatch': 263.0, 'receivingYardsPerReception': 10.7962963, 'defensiveSoloTackles': 1.0, 'defensiveTotalTackles': 1.0, 'teamWin': 6.0, 'teamLoss': 1.0, 'pointsScored': 24.0, '183': 4.0, '210': 7.0, '213': 30.0}, 'avg_points': 19.47}, 9: {'projected_points': 19.53, 'projected_breakdown': {'receivingYards': 84.86440154, 'receivingTouchdowns': 0.51917794, 'receiving2PtConversions': 0.018916216, 'receiving40PlusYardTD': 0.012431163, 'receiving50PlusYardTD': 0.008123765, '47': 16.0, '48': 8.0, '49': 4.0, '50': 3.0, '51': 1.0, 'receivingReceptions': 7.960537233, '54': 1.0, 'receiving100To199YardGame': 0.336084198, 'receiving200PlusYardGame': 0.0104, 'receivingTargets': 10.27777339, 'receivingYardsPerReception': 10.66063747, '2PtConversions': 0.018916216, 'fumbleRecoveredForTD': 0.000295, '67': 0.067065442, 'fumbles': 0.067065442, '71': 0.037556648, 'lostFumbles': 0.037556648, 'turnovers': 0.037556648, '210': 1.0, '213': 4.299366235}, 'projected_avg_points': 0}}",0,False
9,Stefon Diggs,3,BUF,WR,22.94,CIN,9,ACTIVE,"{0: {'projected_points': 262.84, 'projected_breakdown': {'receivingYards': 79.24793836, 'receivingTouchdowns': 7.762842336, 'receiving2PtConversions': 0.386076339, 'receiving40PlusYardTD': 0.23065246, 'receiving50PlusYardTD': 0.150731383, '47': 239.0, '48': 119.0, '49': 59.0, '50': 47.0, '51': 23.0, 'receivingReceptions': 97.26200208, '54': 19.0, '55': 9.0, 'receiving100To199YardGame': 3.896354571, 'receiving200PlusYardGame': 0.120505811, 'receivingTargets': 142.2080219, 'receivingYardsPerReception': 12.31768149, '2PtConversions': 0.386076339, 'fumbleRecoveredForTD': 0.00635633, '67': 1.444620354, 'fumbles': 1.444620354, '71': 0.808987398, 'lostFumbles': 0.808987398, 'turnovers': 0.808987398, '210': 15.11764706, '213': 57.23116421}, 'projected_avg_points': 17.52, 'points': 172.8, 'breakdown': {'receivingReceptions': 64.0, 'receivingYards': 93.5, 'receivingTouchdowns': 6.0, 'receiving40PlusYardTD': 1.0, 'receiving50PlusYardTD': 1.0, '47': 148.0, '48': 73.0, '49': 35.0, '50': 26.0, '51': 13.0, '52': 5.0, '54': 10.0, '55': 2.0, 'receiving100To199YardGame': 5.0, 'receivingTargets': 90.0, 'receivingYardsAfterCatch': 209.0, 'receivingYardsPerReception': 11.6875, '67': 1.0, 'fumbles': 1.0, '71': 1.0, 'lostFumbles': 1.0, 'turnovers': 1.0, 'defensiveSoloTackles': 1.0, 'defensiveTotalTackles': 1.0, 'teamWin': 5.0, 'teamLoss': 3.0, 'pointsScored': 36.0, '183': 1.0, '184': 3.0, '185': 1.0, '210': 8.0, '213': 37.0}, 'avg_points': 21.6}, 9: {'projected_points': 22.94, 'projected_breakdown': {'receivingYards': 109.0970791, 'receivingTouchdowns': 0.54673354, 'receiving2PtConversions': 0.028141126, 'receiving40PlusYardTD': 0.018000956, 'receiving50PlusYardTD': 0.011763625, '47': 21.0, '48': 10.0, '49': 5.0, '50': 4.0, '51': 2.0, 'receivingReceptions': 8.856535327, '54': 1.0, 'receiving100To199YardGame': 0.448142853, 'receiving200PlusYardGame': 0.0139, 'receivingTargets': 12.01777545, 'receivingYardsPerReception': 12.3182571, '2PtConversions': 0.028141126, 'fumbleRecoveredForTD': 0.00067, '67': 0.152200005, 'fumbles': 0.152200005, '71': 0.085232003, 'lostFumbles': 0.085232003, 'turnovers': 0.085232003, '210': 1.0, '213': 5.183103868}, 'projected_avg_points': 0}}",0,False
9,Patrick Mahomes,4,KC,QB,21.79,MIA,27,ACTIVE,"{0: {'projected_points': 370.72, 'projected_breakdown': {'passingAttempts': 606.4850037, 'passingCompletions': 399.9903941, 'passingIncompletions': 206.4946095, 'passingYards': 293.452349, 'passingTouchdowns': 38.61111464, '5': 939.0, '6': 469.0, '7': 234.0, '8': 187.0, '9': 93.0, '10': 46.0, '11': 79.0, '12': 39.0, 'passing40PlusYardTD': 4.541445999, 'passing50PlusYardTD': 2.967834961, 'passing300To399YardGame': 6.707359808, 'passing400PlusYardGame': 0.905988442, 'passing2PtConversions': 1.797335126, 'passingInterceptions': 10.81302907, 'passingCompletionPercentage': 0.659522316, 'rushingAttempts': 59.17912819, 'rushingYards': 20.81429759, 'rushingTouchdowns': 3.356063407, 'rushing2PtConversions': 0.183421101, '27': 66.0, '28': 33.0, '29': 16.0, '30': 13.0, '31': 6.0, '33': 11.0, '34': 5.0, 'rushing40PlusYardTD': 0.11224172, 'rushing50PlusYardTD': 0.078569204, 'rushing100To199YardGame': 0.301912793, 'rushing200PlusYardGame': 0.010303125, 'rushingYardsPerAttempt': 5.62746988, '2PtConversions': 1.980756228, 'fumbleRecoveredForTD': 0.034583545, 'passingTimesSacked': 30.92166203, '65': 7.192151463, '66': 0.667745219, 'fumbles': 7.859896681, '69': 3.452232702, '70': 0.307162801, 'lostFumbles': 3.759395503, 'turnovers': 14.57242458, '210': 16.0, '211': 226.9266029, '212': 19.29220289}, 'projected_avg_points': 23.17, 'points': 155.68, 'breakdown': {'passingAttempts': 304.0, 'passingCompletions': 209.0, 'passingIncompletions': 95.0, 'passingYards': 282.125, 'passingTouchdowns': 15.0, '5': 449.0, '6': 223.0, '7': 111.0, '8': 87.0, '9': 42.0, '10': 20.0, '11': 38.0, '12': 18.0, '13': 16.0, '14': 7.0, 'passing40PlusYardTD': 1.0, 'passing300To399YardGame': 2.0, 'passing400PlusYardGame': 1.0, 'passingInterceptions': 8.0, 'passingCompletionPercentage': 0.6875, 'rushingAttempts': 36.0, 'rushingYards': 29.25, '27': 45.0, '28': 21.0, '29': 9.0, '30': 7.0, '31': 1.0, '33': 4.0, 'rushingYardsPerAttempt': 6.5, 'passingTimesSacked': 10.0, '65': 1.0, '66': 1.0, 'fumbles': 2.0, '69': 1.0, 'lostFumbles': 1.0, 'turnovers': 9.0, 'teamWin': 6.0, 'teamLoss': 2.0, 'pointsScored': 90.0, '175': 13.0, '178': 1.0, '210': 8.0, '211': 107.0, '212': 17.0}, 'avg_points': 19.46}, 9: {'projected_points': 21.79, 'projected_breakdown': {'passingAttempts': 42.56499108, 'passingCompletions': 28.88868729, 'passingIncompletions': 13.6763038, 'passingYards': 331.3993537, 'passingTouchdowns': 1.895029245, '5': 66.0, '6': 33.0, '7': 16.0, '8': 13.0, '9': 6.0, '10': 3.0, '11': 5.0, '12': 2.0, 'passing40PlusYardTD': 0.356788972, 'passing50PlusYardTD': 0.233161593, 'passing300To399YardGame': 0.679253235, 'passing400PlusYardGame': 0.091749302, 'passing2PtConversions': 0.069045273, 'passingInterceptions': 1.021358951, 'passingCompletionPercentage': 0.678695955, 'rushingAttempts': 4.533879246, 'rushingYards': 26.92197174, 'rushingTouchdowns': 0.106336983, 'rushing2PtConversions': 0.00557313, '27': 5.0, '28': 2.0, '29': 1.0, '30': 1.0, 'rushing40PlusYardTD': 0.008663379, 'rushing50PlusYardTD': 0.006064365, 'rushing100To199YardGame': 0.0316, 'rushing200PlusYardGame': 0.00108, 'rushingYardsPerAttempt': 5.937955178, '2PtConversions': 0.0746, 'fumbleRecoveredForTD': 0.00229, 'passingTimesSacked': 1.975060565, '65': 0.472287746, '66': 0.048075733, 'fumbles': 0.520363479, '69': 0.226698118, '70': 0.022114837, 'lostFumbles': 0.248812955, 'turnovers': 1.270171906, '210': 1.0, '211': 15.86748723, '212': 1.385632783}, 'projected_avg_points': 0}}",0,False
9,Austin Ekeler,29,LAC,RB,17.75,NYJ,24,ACTIVE,"{0: {'projected_points': 274.74, 'projected_breakdown': {'rushingAttempts': 193.9006792, 'rushingYards': 59.38240026, 'rushingTouchdowns': 9.197464507, 'rushing2PtConversions': 0.418412846, '27': 168.0, '28': 84.0, '29': 42.0, '30': 33.0, '31': 16.0, '33': 38.0, '34': 19.0, 'rushing40PlusYardTD': 0.393244206, 'rushing50PlusYardTD': 0.275270944, 'rushing100To199YardGame': 1.83520017, 'rushing200PlusYardGame': 0.062628341, 'rushingYardsPerAttempt': 4.341567313, 'receivingYards': 35.29316766, 'receivingTouchdowns': 3.276475946, 'receiving2PtConversions': 0.16743529, 'receiving40PlusYardTD': 0.060364172, 'receiving50PlusYardTD': 0.039447986, '47': 100.0, '48': 50.0, '49': 25.0, '50': 20.0, '51': 10.0, 'receivingReceptions': 67.23558854, '54': 13.0, '55': 6.0, 'receiving100To199YardGame': 0.388456709, 'receiving200PlusYardGame': 0.012014125, 'receivingTargets': 81.73162675, 'receivingYardsPerReception': 7.441483954, '2PtConversions': 0.585848136, 'fumbleRecoveredForTD': 0.01269052, '66': 2.141602502, '67': 0.7426065, 'fumbles': 2.884209002, '70': 0.985137151, '71': 0.41585964, 'lostFumbles': 1.400996791, 'turnovers': 1.400996791, '210': 14.17647059, '212': 49.13355668, '213': 29.31250915}, 'projected_avg_points': 19.62, 'points': 65.5, 'breakdown': {'rushingAttempts': 59.0, 'rushingYards': 54.5, 'rushingTouchdowns': 1.0, '27': 42.0, '28': 19.0, '29': 9.0, '30': 7.0, '31': 2.0, '32': 1.0, '33': 10.0, '34': 4.0, 'rushing100To199YardGame': 1.0, 'rushingYardsPerAttempt': 3.69491525, 'receivingReceptions': 16.0, 'receivingYards': 44.25, 'receivingTouchdowns': 1.0, '47': 34.0, '48': 16.0, '49': 7.0, '50': 5.0, '51': 1.0, '54': 1.0, 'receivingTargets': 21.0, 'receivingYardsAfterCatch': 206.0, 'receivingYardsPerReception': 11.0625, '67': 1.0, 'fumbles': 1.0, '71': 1.0, 'lostFumbles': 1.0, 'turnovers': 1.0, 'teamWin': 1.0, 'teamLoss': 3.0, 'pointsScored': 12.0, '179': 1.0, '186': 1.0, '210': 4.0, '212': 7.0, '213': 8.0}, 'avg_points': 16.38}, 9: {'projected_points': 17.75, 'projected_breakdown': {'rushingAttempts': 14.73990082, 'rushingYards': 61.02191421, 'rushingTouchdowns': 0.403911129, 'rushing2PtConversions': 0.017972775, '27': 12.0, '28': 6.0, '29': 3.0, '30': 2.0, '31': 1.0, '33': 2.0, '34': 1.0, 'rushing40PlusYardTD': 0.030716843, 'rushing50PlusYardTD': 0.02150179, 'rushing100To199YardGame': 0.163, 'rushing200PlusYardGame': 0.00556, 'rushingYardsPerAttempt': 4.139913489, 'receivingYards': 36.0033661, 'receivingTouchdowns': 0.217973175, 'receiving2PtConversions': 0.009930642, 'receiving40PlusYardTD': 0.004320918, 'receiving50PlusYardTD': 0.00282372, '47': 7.0, '48': 3.0, '49': 1.0, '50': 1.0, 'receivingReceptions': 4.462586182, 'receiving100To199YardGame': 0.039036387, 'receiving200PlusYardGame': 0.00121, 'receivingTargets': 5.585280033, 'receivingYardsPerReception': 8.067825388, '2PtConversions': 0.027903417, 'fumbleRecoveredForTD': 0.000924, '66': 0.161280748, '67': 0.048828635, 'fumbles': 0.210109383, '70': 0.074189144, '71': 0.027344036, 'lostFumbles': 0.101533179, 'turnovers': 0.101533179, '210': 1.0, '212': 3.378918687, '213': 2.031504795}, 'projected_avg_points': 0}}",0,False
9,A.J. Brown,2,PHI,WR,20.02,DAL,2,ACTIVE,"{0: {'projected_points': 227.63, 'projected_breakdown': {'receivingYards': 74.54249053, 'receivingTouchdowns': 6.964067516, 'receiving2PtConversions': 0.490400307, 'receiving40PlusYardTD': 0.343560046, 'receiving50PlusYardTD': 0.22451649, '47': 225.0, '48': 112.0, '49': 56.0, '50': 45.0, '51': 22.0, 'receivingReceptions': 73.69449088, '54': 14.0, '55': 7.0, 'receiving100To199YardGame': 3.379462386, 'receiving200PlusYardGame': 0.104519455, 'receivingTargets': 120.5133207, 'receivingYardsPerReception': 15.29160524, '2PtConversions': 0.490400307, 'fumbleRecoveredForTD': 0.006097663, '67': 1.385832416, 'fumbles': 1.385832416, '71': 0.776066153, 'lostFumbles': 0.776066153, 'turnovers': 0.776066153, '210': 15.11764706, '213': 49.57108722}, 'projected_avg_points': 15.18, 'points': 183.9, 'breakdown': {'receivingReceptions': 60.0, 'receivingYards': 117.375, 'receivingTouchdowns': 5.0, 'receiving40PlusYardTD': 1.0, 'receiving50PlusYardTD': 1.0, '47': 185.0, '48': 90.0, '49': 42.0, '50': 36.0, '51': 14.0, '52': 6.0, '54': 8.0, '55': 1.0, 'receiving100To199YardGame': 6.0, 'receivingTargets': 83.0, 'receivingYardsAfterCatch': 289.0, 'receivingYardsPerReception': 15.65, 'teamWin': 7.0, 'teamLoss': 1.0, 'pointsScored': 30.0, '184': 2.0, '185': 2.0, '210': 8.0, '213': 43.0}, 'avg_points': 22.99}, 9: {'projected_points': 20.02, 'projected_breakdown': {'receivingYards': 99.84641693, 'receivingTouchdowns': 0.480979438, 'receiving2PtConversions': 0.029774589, 'receiving40PlusYardTD': 0.022679073, 'receiving50PlusYardTD': 0.014820774, '47': 19.0, '48': 9.0, '49': 4.0, '50': 3.0, '51': 1.0, 'receivingReceptions': 7.199250368, '54': 1.0, 'receiving100To199YardGame': 0.424731089, 'receiving200PlusYardGame': 0.0131, 'receivingTargets': 10.33438013, 'receivingYardsPerReception': 13.86900189, '2PtConversions': 0.029774589, 'fumbleRecoveredForTD': 0.000445, '67': 0.101221822, 'fumbles': 0.101221822, '71': 0.056684221, 'lostFumbles': 0.056684221, 'turnovers': 0.056684221, '210': 1.0, '213': 4.523369116}, 'projected_avg_points': 0}}",0,False
