index,Week,Player Name,Player Rank,Player Team,Player Position,Player Projected,Player Points,Player Opponent,Player Opp Rank,Player Injury,Stats,Timed Played,On Bye Week
74,11,49ers D/ST,11,SF,D/ST,5.71,11.0,TB,12,[],"{0: {'projected_points': 133.51, 'projected_breakdown': {'defensive0PointsAllowed': 0.301321851, 'defensive1To6PointsAllowed': 1.361906669, 'defensive7To13PointsAllowed': 4.477268175, 'defensive14To17PointsAllowed': 3.677148007, 'defensiveBlockedKickForTouchdowns': 0.099779997, 'defensiveTouchdowns': 1.887577735, 'defensiveInterceptions': 13.72292469, 'defensiveFumbles': 9.168671182, 'defensiveBlockedKicks': 2.451884148, 'defensiveSafeties': 0.252748221, 'defensiveSacks': 44.07775116, '100': 88.15550232, 'kickoffReturnTouchdowns': 0.188045333, 'puntReturnTouchdowns': 0.198832, 'interceptionReturnTouchdowns': 1.213028726, 'fumbleReturnTouchdowns': 0.674549009, 'defensivePlusSpecialTeamsTouchdowns': 2.374235065, 'defensiveForcedFumbles': 13.00971597, 'defensiveTotalTackles': 1069.552276, '110': 356.0, '111': 213.0, 'defensivePassesDefensed': 78.76457068, 'kickoffReturnYards': 694.1800938, 'puntReturnYards': 243.1119783, '116': 69.0, '117': 27.0, 'puntsReturned': 24.0, '119': 9.0, 'defensivePointsAllowed': 320.8859412, 'defensive18To21PointsAllowed': 2.468455838, 'defensive22To27PointsAllowed': 2.911075506, 'defensive28To34PointsAllowed': 1.498097336, 'defensive35To45PointsAllowed': 0.289405167, 'defensive45PlusPointsAllowed': 0.01532145, '126': 18.8756436, 'defensiveYardsAllowed': 5688.839668, 'defensive100To199YardsAllowed': 0.757978057, 'defensive200To299YardsAllowed': 5.961625169, 'defensive300To349YardsAllowed': 4.437152447, 'defensive350To399YardsAllowed': 3.559941887, 'defensive400To449YardsAllowed': 1.677771655, 'defensive450To499YardsAllowed': 0.425830369, 'defensive500To549YardsAllowed': 0.153298933, 'defensive550PlusYardsAllowed': 0.026401483, '137': 334.6376275, 'pointsMargin': -320.8859412, '210': 17.0}, 'projected_avg_points': 7.85, 'points': 70.0, 'breakdown': {'defensive0PointsAllowed': 0.0, 'defensive1To6PointsAllowed': 1.0, 'defensive7To13PointsAllowed': 3.0, 'defensive14To17PointsAllowed': 1.0, 'defensiveInterceptions': 13.0, 'defensiveFumbles': 4.0, 'defensiveSacks': 23.0, '100': 46.0, 'defensiveForcedFumbles': 6.0, 'defensiveAssistedTackles': 190.0, 'defensiveSoloTackles': 387.0, 'defensiveTotalTackles': 577.0, '110': 189.0, '111': 111.0, '112': 34.0, 'defensivePassesDefensed': 38.0, 'kickoffReturnYards': 133.0, 'puntReturnYards': 182.0, '116': 11.0, '117': 2.0, 'puntsReturned': 16.0, '119': 3.0, 'defensivePointsAllowed': 143.0, 'defensive18To21PointsAllowed': 1.0, 'defensive22To27PointsAllowed': 2.0, 'defensive28To34PointsAllowed': 1.0, 'defensive35To45PointsAllowed': 0.0, 'defensiveYardsAllowed': 2741.0, 'defensiveLessThan100YardsAllowed': 0.0, 'defensive100To199YardsAllowed': 2.0, 'defensive200To299YardsAllowed': 2.0, 'defensive300To349YardsAllowed': 1.0, 'defensive350To399YardsAllowed': 2.0, 'defensive400To449YardsAllowed': 1.0, 'defensive450To499YardsAllowed': 1.0, 'defensive500To549YardsAllowed': 0.0, 'defensive550PlusYardsAllowed': 0.0, 'teamWin': 6.0, 'teamLoss': 3.0, '188': 0.0, '189': 1.0, '190': 3.0, '191': 1.0, '192': 1.0, '193': 2.0, '194': 1.0, '195': 0.0, '210': 9.0}, 'avg_points': 7.78}, 11: {'projected_points': 5.71, 'projected_breakdown': {'defensive0PointsAllowed': 0.01110222, 'defensive1To6PointsAllowed': 0.050010002, 'defensive7To13PointsAllowed': 0.179035807, 'defensive14To17PointsAllowed': 0.168033607, 'defensiveBlockedKickForTouchdowns': 0.006248219, 'defensiveTouchdowns': 0.108814587, 'defensiveInterceptions': 0.666105024, 'defensiveFumbles': 0.521210992, 'defensiveBlockedKicks': 0.146170484, 'defensiveSafeties': 0.014384089, 'defensiveSacks': 2.354110052, '100': 4.708220104, 'kickoffReturnTouchdowns': 0.010516706, 'puntReturnTouchdowns': 0.011048471, 'interceptionReturnTouchdowns': 0.068349757, 'fumbleReturnTouchdowns': 0.04046483, 'defensivePlusSpecialTeamsTouchdowns': 0.136627982, 'defensiveForcedFumbles': 0.801863065, 'defensiveTotalTackles': 59.72175233, '110': 19.0, '111': 11.0, 'defensivePassesDefensed': 4.026303063, 'kickoffReturnYards': 40.98240409, 'puntReturnYards': 14.81051314, '116': 4.0, '117': 1.0, 'puntsReturned': 1.0, 'defensivePointsAllowed': 19.69511636, 'defensive18To21PointsAllowed': 0.145029006, 'defensive22To27PointsAllowed': 0.213042609, 'defensive28To34PointsAllowed': 0.154030806, 'defensive35To45PointsAllowed': 0.071014203, 'defensive45PlusPointsAllowed': 0.00870174, '126': 19.69511636, 'defensiveYardsAllowed': 333.9641809, 'defensive100To199YardsAllowed': 0.029513281, 'defensive200To299YardsAllowed': 0.250112551, 'defensive300To349YardsAllowed': 0.225601521, 'defensive350To399YardsAllowed': 0.229103096, 'defensive400To449YardsAllowed': 0.153569106, 'defensive450To499YardsAllowed': 0.075033765, 'defensive500To549YardsAllowed': 0.029013056, 'defensive550PlusYardsAllowed': 0.008053624, '137': 333.9641809, 'pointsMargin': -19.69511636, '210': 1.0}, 'projected_avg_points': 0}}",0,False
6,11,A.J. Brown,3,PHI,WR,19.07,1.8,KC,8,ACTIVE,"{0: {'projected_points': 227.63, 'projected_breakdown': {'receivingYards': 74.54249053, 'receivingTouchdowns': 6.964067516, 'receiving2PtConversions': 0.490400307, 'receiving40PlusYardTD': 0.343560046, 'receiving50PlusYardTD': 0.22451649, '47': 225.0, '48': 112.0, '49': 56.0, '50': 45.0, '51': 22.0, 'receivingReceptions': 73.69449088, '54': 14.0, '55': 7.0, 'receiving100To199YardGame': 3.379462386, 'receiving200PlusYardGame': 0.104519455, 'receivingTargets': 120.5133207, 'receivingYardsPerReception': 15.29160524, '2PtConversions': 0.490400307, 'fumbleRecoveredForTD': 0.006097663, '67': 1.385832416, 'fumbles': 1.385832416, '71': 0.776066153, 'lostFumbles': 0.776066153, 'turnovers': 0.776066153, '210': 15.11764706, '213': 49.57108722}, 'projected_avg_points': 15.18, 'points': 203.5, 'breakdown': {'receivingReceptions': 67.0, 'receivingYards': 111.66666667, 'receivingTouchdowns': 6.0, 'receiving40PlusYardTD': 1.0, 'receiving50PlusYardTD': 1.0, '47': 198.0, '48': 96.0, '49': 45.0, '50': 38.0, '51': 15.0, '52': 6.0, '54': 9.0, '55': 1.0, 'receiving100To199YardGame': 6.0, 'receivingTargets': 92.0, 'receivingYardsAfterCatch': 316.0, 'receivingYardsPerReception': 15.0, 'teamWin': 8.0, 'teamLoss': 1.0, 'pointsScored': 36.0, '183': 1.0, '184': 2.0, '185': 2.0, '210': 9.0, '213': 46.0}, 'avg_points': 22.61}, 11: {'projected_points': 19.07, 'projected_breakdown': {'receivingYards': 95.10225528, 'receivingTouchdowns': 0.442947147, 'receiving2PtConversions': 0.028098336, 'receiving40PlusYardTD': 0.022435369, 'receiving50PlusYardTD': 0.014661513, '47': 19.0, '48': 9.0, '49': 4.0, '50': 3.0, '51': 1.0, 'receivingReceptions': 6.950074299, '54': 1.0, 'receiving100To199YardGame': 0.401706814, 'receiving200PlusYardGame': 0.0124, 'receivingTargets': 9.872635772, 'receivingYardsPerReception': 13.68363145, '2PtConversions': 0.028098336, 'fumbleRecoveredForTD': 0.000428, '67': 0.097195233, 'fumbles': 0.097195233, '71': 0.05442933, 'lostFumbles': 0.05442933, 'turnovers': 0.05442933, '210': 1.0, '213': 4.320196305}, 'projected_avg_points': 0}}",0,False
131,11,AJ Dillon,40,GB,RB,7.53,10.1,LAC,29,ACTIVE,"{0: {'projected_points': 172.16, 'projected_breakdown': {'rushingAttempts': 179.5297651, 'rushingYards': 54.54457751, 'rushingTouchdowns': 5.566814041, 'rushing2PtConversions': 0.251711537, '27': 154.0, '28': 77.0, '29': 38.0, '30': 30.0, '31': 15.0, '33': 35.0, '34': 17.0, 'rushing40PlusYardTD': 0.361473097, 'rushing50PlusYardTD': 0.253031168, 'rushing100To199YardGame': 1.545410367, 'rushing200PlusYardGame': 0.052738927, 'rushingYardsPerAttempt': 4.307082997, 'receivingYards': 17.49005907, 'receivingTouchdowns': 0.923643673, 'receiving2PtConversions': 0.049006169, 'receiving40PlusYardTD': 0.045252419, 'receiving50PlusYardTD': 0.029572456, '47': 49.0, '48': 24.0, '49': 12.0, '50': 9.0, '51': 4.0, 'receivingReceptions': 31.99370653, '54': 6.0, '55': 3.0, 'receiving100To199YardGame': 0.094914732, 'receiving200PlusYardGame': 0.002935507, 'receivingTargets': 43.68972571, 'receivingYardsPerReception': 7.749877551, '2PtConversions': 0.300717706, 'fumbleRecoveredForTD': 0.007155362, '66': 1.380247069, '67': 0.245971578, 'fumbles': 1.626218647, '70': 0.634913652, '71': 0.137744084, 'lostFumbles': 0.772657736, 'turnovers': 0.772657736, '210': 14.17647059, '212': 43.23808582, '213': 13.35781713}, 'projected_avg_points': 12.3, 'points': 67.0, 'breakdown': {'rushingAttempts': 103.0, 'rushingYards': 41.77777778, 'rushingTouchdowns': 1.0, '27': 73.0, '28': 35.0, '29': 14.0, '30': 11.0, '31': 4.0, '33': 18.0, '34': 6.0, 'rushingYardsPerAttempt': 3.65048544, 'receivingReceptions': 12.0, 'receivingYards': 12.66666667, '47': 20.0, '48': 9.0, '49': 3.0, '50': 2.0, '54': 1.0, 'receivingTargets': 17.0, 'receivingYardsAfterCatch': 121.0, 'receivingYardsPerReception': 9.5, 'teamWin': 3.0, 'teamLoss': 6.0, 'pointsScored': 6.0, '179': 1.0, '210': 9.0, '212': 18.0, '213': 5.0}, 'avg_points': 7.44}, 11: {'projected_points': 7.53, 'projected_breakdown': {'rushingAttempts': 8.715781964, 'rushingYards': 35.57823711, 'rushingTouchdowns': 0.184267157, 'rushing2PtConversions': 0.01315642, '27': 7.0, '28': 3.0, '29': 1.0, '30': 1.0, '33': 1.0, 'rushing40PlusYardTD': 0.01727244, 'rushing50PlusYardTD': 0.012090708, 'rushing100To199YardGame': 0.0553, 'rushing200PlusYardGame': 0.00189, 'rushingYardsPerAttempt': 4.082047631, 'receivingYards': 11.75510872, 'receivingTouchdowns': 0.043698081, 'receiving2PtConversions': 0.002322185, 'receiving40PlusYardTD': 0.003095717, 'receiving50PlusYardTD': 0.002023051, '47': 2.0, '48': 1.0, 'receivingReceptions': 1.478913234, 'receiving100To199YardGame': 0.00438361, 'receiving200PlusYardGame': 0.000136, 'receivingTargets': 1.976720836, 'receivingYardsPerReception': 7.948477605, '2PtConversions': 0.015478605, 'fumbleRecoveredForTD': 0.000368, '66': 0.071486544, '67': 0.012129996, 'fumbles': 0.08361654, '70': 0.03288381, '71': 0.006792797, 'lostFumbles': 0.039676608, 'turnovers': 0.039676608, '210': 1.0, '212': 1.990075369, '213': 0.611491704}, 'projected_avg_points': 0}}",0,False
47,11,Aaron Jones,35,GB,RB,15.08,2.7,LAC,29,QUESTIONABLE,"{0: {'projected_points': 220.56, 'projected_breakdown': {'rushingAttempts': 184.6544186, 'rushingYards': 64.5440195, 'rushingTouchdowns': 3.93257971, 'rushing2PtConversions': 0.177814474, '27': 183.0, '28': 91.0, '29': 45.0, '30': 36.0, '31': 18.0, '33': 36.0, '34': 18.0, 'rushing40PlusYardTD': 0.372771906, 'rushing50PlusYardTD': 0.260940334, 'rushing100To199YardGame': 2.16677419, 'rushing200PlusYardGame': 0.07394369, 'rushingYardsPerAttempt': 4.95523693, 'receivingYards': 28.43282566, 'receivingTouchdowns': 2.522224963, 'receiving2PtConversions': 0.133852617, 'receiving40PlusYardTD': 0.058647423, 'receiving50PlusYardTD': 0.038326091, '47': 80.0, '48': 40.0, '49': 20.0, '50': 16.0, '51': 8.0, 'receivingReceptions': 51.96220674, '54': 10.0, '55': 5.0, 'receiving100To199YardGame': 0.228215174, 'receiving200PlusYardGame': 0.007058201, 'receivingTargets': 66.1775066, 'receivingYardsPerReception': 7.757120839, '2PtConversions': 0.311667091, 'fumbleRecoveredForTD': 0.012043338, '66': 2.136036307, '67': 0.601085861, 'fumbles': 2.737122168, '70': 0.982576701, '71': 0.336608082, 'lostFumbles': 1.319184783, 'turnovers': 1.319184783, '210': 14.17647059, '212': 47.11756376, '213': 22.84085331}, 'projected_avg_points': 15.75, 'points': 73.7, 'breakdown': {'rushingAttempts': 62.0, 'rushingYards': 38.5, 'rushingTouchdowns': 2.0, '27': 44.0, '28': 20.0, '29': 8.0, '30': 6.0, '31': 1.0, '33': 10.0, '34': 3.0, 'rushingYardsPerAttempt': 3.72580645, 'receivingReceptions': 18.0, 'receivingYards': 27.66666667, 'receivingTouchdowns': 1.0, '47': 32.0, '48': 14.0, '49': 6.0, '50': 4.0, '51': 1.0, 'receivingTargets': 28.0, 'receivingYardsAfterCatch': 186.0, 'receivingYardsPerReception': 9.22222222, '66': 1.0, '67': 1.0, 'fumbles': 2.0, '70': 1.0, 'lostFumbles': 1.0, 'turnovers': 1.0, 'teamWin': 2.0, 'teamLoss': 4.0, 'pointsScored': 18.0, '179': 2.0, '186': 1.0, '210': 6.0, '212': 10.0, '213': 9.0}, 'avg_points': 12.28}, 11: {'projected_points': 15.08, 'projected_breakdown': {'rushingAttempts': 12.72033043, 'rushingYards': 116.2935392, 'rushingTouchdowns': 0.25360937, 'rushing2PtConversions': 0.018107358, '27': 11.0, '28': 5.0, '29': 2.0, '30': 2.0, '31': 1.0, '33': 2.0, '34': 1.0, 'rushing40PlusYardTD': 0.026072461, 'rushing50PlusYardTD': 0.018250723, 'rushing100To199YardGame': 0.148, 'rushing200PlusYardGame': 0.00505, 'rushingYardsPerAttempt': 4.57116817, 'receivingYards': 62.79268591, 'receivingTouchdowns': 0.182694574, 'receiving2PtConversions': 0.009708679, 'receiving40PlusYardTD': 0.004059887, 'receiving50PlusYardTD': 0.002653136, '47': 6.0, '48': 3.0, '49': 1.0, '50': 1.0, 'receivingReceptions': 3.656053915, 'receiving100To199YardGame': 0.026893828, 'receiving200PlusYardGame': 0.000832, 'receivingTargets': 4.94180209, 'receivingYardsPerReception': 8.587494519, '2PtConversions': 0.027816037, 'fumbleRecoveredForTD': 0.000964, '66': 0.170160047, '67': 0.048907087, 'fumbles': 0.219067133, '70': 0.078273621, '71': 0.027387969, 'lostFumbles': 0.10566159, 'turnovers': 0.10566159, '210': 0.5, '212': 3.047092931, '213': 1.706199897}, 'projected_avg_points': 0}}",0,False
48,11,Adam Thielen,8,CAR,WR,15.42,15.4,DAL,2,ACTIVE,"{0: {'projected_points': 134.71, 'projected_breakdown': {'receivingYards': 43.58358665, 'receivingTouchdowns': 3.375573778, 'receiving2PtConversions': 0.185652059, 'receiving40PlusYardTD': 0.100945362, 'receiving50PlusYardTD': 0.065967794, '47': 119.0, '48': 59.0, '49': 29.0, '50': 23.0, '51': 11.0, 'receivingReceptions': 55.22635324, '54': 11.0, '55': 5.0, 'receiving100To199YardGame': 0.623882771, 'receiving200PlusYardGame': 0.019295343, 'receivingTargets': 86.11109763, 'receivingYardsPerReception': 10.79321023, '2PtConversions': 0.185652059, 'fumbleRecoveredForTD': 0.003000938, '67': 0.682031449, 'fumbles': 0.682031449, '71': 0.381937612, 'lostFumbles': 0.381937612, 'turnovers': 0.381937612, '210': 13.67647059, '213': 29.25578447}, 'projected_avg_points': 10.36, 'points': 159.8, 'breakdown': {'rushingAttempts': 1.0, 'rushingYards': 0.66666667, '27': 1.0, 'rushingYardsPerAttempt': 6.0, 'receivingReceptions': 68.0, 'receivingYards': 72.44444444, 'receivingTouchdowns': 4.0, 'receiving2PtConversions': 1.0, '47': 127.0, '48': 61.0, '49': 28.0, '50': 22.0, '51': 9.0, '52': 3.0, '54': 11.0, '55': 3.0, 'receiving100To199YardGame': 3.0, 'receivingTargets': 86.0, 'receivingYardsAfterCatch': 250.0, 'receivingYardsPerReception': 9.58823529, 'teamWin': 1.0, 'teamLoss': 8.0, 'pointsScored': 26.0, '183': 3.0, '184': 1.0, '210': 9.0, '213': 38.0}, 'avg_points': 17.76}, 11: {'projected_points': 15.42, 'projected_breakdown': {'receivingYards': 65.50192627, 'receivingTouchdowns': 0.325920166, 'receiving2PtConversions': 0.0152, 'receiving40PlusYardTD': 0.00641834, 'receiving50PlusYardTD': 0.004194385, '47': 13.0, '48': 6.0, '49': 3.0, '50': 2.0, '51': 1.0, 'receivingReceptions': 6.972435527, '54': 1.0, 'receiving100To199YardGame': 0.192899688, 'receiving200PlusYardGame': 0.00597, 'receivingTargets': 9.280462596, 'receivingYardsPerReception': 9.394411181, '2PtConversions': 0.0152, 'fumbleRecoveredForTD': 0.000362, '67': 0.082254108, 'fumbles': 0.082254108, '71': 0.046062301, 'lostFumbles': 0.046062301, 'turnovers': 0.046062301, '210': 1.0, '213': 3.461178028}, 'projected_avg_points': 0}}",0,False
80,11,Alexander Mattison,26,MIN,RB,0.0,7.0,DEN,32,QUESTIONABLE,"{0: {'points': 102.5, 'breakdown': {'rushingAttempts': 130.0, 'rushingYards': 46.1, '27': 87.0, '28': 41.0, '29': 18.0, '30': 14.0, '31': 2.0, '33': 22.0, '34': 7.0, 'rushingYardsPerAttempt': 3.54615385, 'receivingReceptions': 24.0, 'receivingYards': 16.4, 'receivingTouchdowns': 3.0, '47': 29.0, '48': 13.0, '49': 5.0, '50': 3.0, '54': 1.0, 'receivingTargets': 36.0, 'receivingYardsAfterCatch': 140.0, 'receivingYardsPerReception': 6.83333333, '66': 1.0, 'fumbles': 1.0, '70': 1.0, 'lostFumbles': 1.0, 'turnovers': 1.0, 'defensiveSoloTackles': 1.0, 'defensiveTotalTackles': 1.0, 'teamWin': 6.0, 'teamLoss': 4.0, 'pointsScored': 18.0, '183': 3.0, '210': 10.0, '212': 18.0, '213': 5.0}, 'avg_points': 10.25, 'projected_points': 211.01, 'projected_breakdown': {'rushingAttempts': 215.5832511, 'rushingYards': 62.94034937, 'rushingTouchdowns': 7.755296175, 'rushing2PtConversions': 0.354752478, '27': 178.0, '28': 89.0, '29': 44.0, '30': 35.0, '31': 17.0, '33': 43.0, '34': 21.0, 'rushing40PlusYardTD': 0.442051548, 'rushing50PlusYardTD': 0.309436084, 'rushing100To199YardGame': 2.067833188, 'rushing200PlusYardGame': 0.070567213, 'rushingYardsPerAttempt': 4.13887446, 'receivingYards': 19.95405405, 'receivingTouchdowns': 1.351248318, 'receiving2PtConversions': 0.069424185, 'receiving40PlusYardTD': 0.048484809, 'receiving50PlusYardTD': 0.031684822, '47': 56.0, '48': 28.0, '49': 14.0, '50': 11.0, '51': 5.0, 'receivingReceptions': 39.32225939, '54': 7.0, '55': 3.0, 'receiving100To199YardGame': 0.11434668, 'receiving200PlusYardGame': 0.003536495, 'receivingTargets': 48.81450053, 'receivingYardsPerReception': 7.193840452, '2PtConversions': 0.424176663, 'fumbleRecoveredForTD': 0.00627903, '66': 1.206912151, '67': 0.220140073, 'fumbles': 1.427052225, '70': 0.55517959, '71': 0.123278441, 'lostFumbles': 0.678458031, 'turnovers': 0.678458031, '210': 14.17647059, '212': 51.07879738, '213': 16.16634334}, 'projected_avg_points': 15.07}, 11: {'projected_points': 0.0, 'projected_breakdown': {}, 'projected_avg_points': 0}}",0,False
25,11,Alvin Kamara,5,NO,RB,0.0,0.0,,0,ACTIVE,"{0: {'points': 143.3, 'breakdown': {'rushingAttempts': 104.0, 'rushingYards': 55.42857143, 'rushingTouchdowns': 2.0, 'rushing2PtConversions': 2.0, '27': 75.0, '28': 36.0, '29': 17.0, '30': 13.0, '31': 5.0, '33': 17.0, '34': 6.0, 'rushingYardsPerAttempt': 3.73076923, 'receivingReceptions': 50.0, 'receivingYards': 43.57142857, 'receivingTouchdowns': 1.0, 'receiving2PtConversions': 1.0, '47': 58.0, '48': 28.0, '49': 11.0, '50': 9.0, '51': 2.0, '54': 6.0, '55': 2.0, 'receivingTargets': 56.0, 'receivingYardsAfterCatch': 322.0, 'receivingYardsPerReception': 6.1, 'teamWin': 3.0, 'teamLoss': 4.0, 'pointsScored': 24.0, '179': 1.0, '180': 1.0, '184': 1.0, '210': 7.0, '212': 24.0, '213': 15.0}, 'avg_points': 20.47, 'projected_points': 196.26, 'projected_breakdown': {'rushingAttempts': 156.7481483, 'rushingYards': 55.73477261, 'rushingTouchdowns': 3.791713034, 'rushing2PtConversions': 0.160570285, '27': 133.0, '28': 66.0, '29': 33.0, '30': 26.0, '31': 13.0, '33': 31.0, '34': 15.0, 'rushing40PlusYardTD': 0.317250712, 'rushing50PlusYardTD': 0.222075499, 'rushing100To199YardGame': 1.385512931, 'rushing200PlusYardGame': 0.047282241, 'rushingYardsPerAttempt': 4.245911436, 'receivingYards': 37.47648888, 'receivingTouchdowns': 2.347143261, 'receiving2PtConversions': 0.127080532, 'receiving40PlusYardTD': 0.075146887, 'receiving50PlusYardTD': 0.049108491, '47': 89.0, '48': 44.0, '49': 22.0, '50': 17.0, '51': 8.0, 'receivingReceptions': 49.33954293, '54': 9.0, '55': 4.0, 'receiving100To199YardGame': 0.396114877, 'receiving200PlusYardGame': 0.012250976, 'receivingTargets': 66.12595946, 'receivingYardsPerReception': 9.070075252, '2PtConversions': 0.287650817, 'fumbleRecoveredForTD': 0.008395448, '66': 1.451247846, '67': 0.456808621, 'fumbles': 1.908056467, '70': 0.667574009, '71': 0.255812828, 'lostFumbles': 0.923386837, 'turnovers': 0.923386837, '210': 11.94117647, '212': 36.52815255, '213': 23.59973565}, 'projected_avg_points': 17.84}, 11: {'projected_points': 0.0, 'projected_breakdown': {}, 'projected_avg_points': 0}}",100,True
58,11,Amari Cooper,20,CLE,WR,12.19,7.4,PIT,28,ACTIVE,"{0: {'projected_points': 208.65, 'projected_breakdown': {'receivingYards': 64.0908598, 'receivingTouchdowns': 6.841586159, 'receiving2PtConversions': 0.381440082, 'receiving40PlusYardTD': 0.278270455, 'receiving50PlusYardTD': 0.181849742, '47': 193.0, '48': 96.0, '49': 48.0, '50': 38.0, '51': 19.0, 'receivingReceptions': 70.94861423, '54': 14.0, '55': 7.0, 'receiving100To199YardGame': 2.319895762, 'receiving200PlusYardGame': 0.071749353, 'receivingTargets': 109.7285769, 'receivingYardsPerReception': 13.65640483, '2PtConversions': 0.381440082, 'fumbleRecoveredForTD': 0.004013418, '67': 0.912140398, 'fumbles': 0.912140398, '71': 0.510798623, 'lostFumbles': 0.510798623, 'turnovers': 0.510798623, '210': 15.11764706, '213': 44.53799444}, 'projected_avg_points': 13.91, 'points': 124.5, 'breakdown': {'receivingReceptions': 41.0, 'receivingYards': 79.44444444, 'receivingTouchdowns': 2.0, 'receiving40PlusYardTD': 1.0, '47': 139.0, '48': 66.0, '49': 30.0, '50': 23.0, '51': 9.0, '52': 3.0, '54': 5.0, 'receiving100To199YardGame': 3.0, 'receivingTargets': 72.0, 'receivingYardsAfterCatch': 142.0, 'receivingYardsPerReception': 17.43902439, '67': 1.0, 'fumbles': 1.0, 'defensiveSoloTackles': 1.0, 'defensiveTotalTackles': 1.0, 'teamWin': 6.0, 'teamLoss': 3.0, 'pointsScored': 12.0, '184': 1.0, '210': 9.0, '213': 29.0}, 'avg_points': 13.83}, 11: {'projected_points': 12.19, 'projected_breakdown': {'receivingYards': 63.31789506, 'receivingTouchdowns': 0.226741525, 'receiving2PtConversions': 0.02010916, 'receiving40PlusYardTD': 0.010803238, 'receiving50PlusYardTD': 0.007059916, '47': 12.0, '48': 6.0, '49': 3.0, '50': 2.0, '51': 1.0, 'receivingReceptions': 4.533059307, 'receiving100To199YardGame': 0.177626217, 'receiving200PlusYardGame': 0.00549, 'receivingTargets': 7.937169528, 'receivingYardsPerReception': 13.96802706, '2PtConversions': 0.02010916, 'fumbleRecoveredForTD': 0.000312, '67': 0.07081227, 'fumbles': 0.07081227, '71': 0.039654871, 'lostFumbles': 0.039654871, 'turnovers': 0.039654871, '210': 1.0, '213': 2.804381041}, 'projected_avg_points': 0}}",0,False
11,11,Amon-Ra St. Brown,7,DET,WR,19.25,21.7,CHI,17,ACTIVE,"{0: {'projected_points': 242.06, 'projected_breakdown': {'rushingAttempts': 8.999266967, 'rushingYards': 4.270078878, 'rushingTouchdowns': 0.613466712, 'rushing2PtConversions': 0.022863558, '27': 12.0, '28': 6.0, '29': 3.0, '30': 2.0, '31': 1.0, '33': 1.0, 'rushing40PlusYardTD': 0.016584843, 'rushing50PlusYardTD': 0.01160939, 'rushing100To199YardGame': 0.010320529, 'rushing200PlusYardGame': 0.0003522, 'rushingYardsPerAttempt': 7.173200398, 'receivingYards': 68.87315521, 'receivingTouchdowns': 5.48836558, 'receiving2PtConversions': 0.321761463, 'receiving40PlusYardTD': 0.176500493, 'receiving50PlusYardTD': 0.115343072, '47': 208.0, '48': 104.0, '49': 52.0, '50': 41.0, '51': 20.0, 'receivingReceptions': 95.31189358, '54': 19.0, '55': 9.0, 'receiving100To199YardGame': 2.791692302, 'receiving200PlusYardGame': 0.086340999, 'receivingTargets': 131.9092567, 'receivingYardsPerReception': 10.92413563, '2PtConversions': 0.344625022, 'fumbleRecoveredForTD': 0.004592443, '66': 0.090046632, '67': 0.953690451, 'fumbles': 1.043737083, '70': 0.041421451, '71': 0.534066653, 'lostFumbles': 0.575488103, 'turnovers': 0.575488103, '210': 15.11764706, '212': 5.255735593, '213': 51.53150539}, 'projected_avg_points': 16.14, 'points': 170.4, 'breakdown': {'rushingAttempts': 3.0, 'rushingYards': 1.625, '27': 1.0, 'rushingYardsPerAttempt': 4.33333333, 'receivingReceptions': 65.0, 'receivingYards': 102.625, 'receivingTouchdowns': 4.0, '47': 161.0, '48': 79.0, '49': 38.0, '50': 30.0, '51': 15.0, '52': 6.0, '54': 10.0, '55': 2.0, 'receiving100To199YardGame': 6.0, 'receivingTargets': 87.0, 'receivingYardsAfterCatch': 312.0, 'receivingYardsPerReception': 12.63076923, 'passingTimesSacked': 1.0, '67': 1.0, 'fumbles': 1.0, '71': 1.0, 'lostFumbles': 1.0, 'turnovers': 1.0, 'defensiveAssistedTackles': 1.0, 'defensiveSoloTackles': 1.0, 'defensiveTotalTackles': 2.0, 'teamWin': 6.0, 'teamLoss': 2.0, 'pointsScored': 24.0, '183': 1.0, '185': 3.0, '210': 8.0, '212': 1.0, '213': 38.0}, 'avg_points': 21.3}, 11: {'projected_points': 19.25, 'projected_breakdown': {'rushingAttempts': 0.280697187, 'rushingYards': 1.759657018, 'rushingTouchdowns': 0.018475582, 'rushing2PtConversions': 0.000505198, 'rushing40PlusYardTD': 0.000516108, 'rushing50PlusYardTD': 0.000361276, 'rushing100To199YardGame': 0.000123, 'rushing200PlusYardGame': 4.19e-06, 'rushingYardsPerAttempt': 6.268880125, 'receivingYards': 90.19340735, 'receivingTouchdowns': 0.376638644, 'receiving2PtConversions': 0.022632099, 'receiving40PlusYardTD': 0.015349126, 'receiving50PlusYardTD': 0.010030654, '47': 18.0, '48': 9.0, '49': 4.0, '50': 3.0, '51': 1.0, 'receivingReceptions': 7.757890443, '54': 1.0, 'receiving100To199YardGame': 0.372368675, 'receiving200PlusYardGame': 0.0115, 'receivingTargets': 10.35672271, 'receivingYardsPerReception': 11.62602231, '2PtConversions': 0.023137297, 'fumbleRecoveredForTD': 0.000494, '66': 0.003921947, '67': 0.108394507, 'fumbles': 0.112316454, '70': 0.001804096, '71': 0.060700924, 'lostFumbles': 0.062505019, 'turnovers': 0.062505019, '210': 1.0, '212': 0.212123962, '213': 4.341842888}, 'projected_avg_points': 0}}",0,False
