Week,Player Name,Player Rank,Player Team,Player Position,Player Projected,Player Points,Player Opponent,Player Opp Rank,Player Injury,Stats,Timed Played,On Bye Week
16,Christian McCaffrey,1,SF,RB,23.95,25.1,BAL,7,ACTIVE,"{16: {'points': 25.1, 'breakdown': {'rushingAttempts': 14.0, 'rushingYards': 103.0, 'rushingTouchdowns': 1.0, '27': 20.0, '28': 10.0, '29': 5.0, '30': 4.0, '31': 2.0, '32': 1.0, '33': 2.0, '34': 1.0, 'rushing100To199YardGame': 1.0, 'rushingYardsPerAttempt': 7.357, 'receivingReceptions': 6.0, 'receivingYards': 28.0, '47': 5.0, '48': 2.0, '49': 1.0, '50': 1.0, '54': 1.0, 'receivingTargets': 10.0, 'receivingYardsAfterCatch': 41.0, 'receivingYardsPerReception': 4.667, 'defensiveSoloTackles': 1.0, 'defensiveTotalTackles': 1.0, 'teamLoss': 1.0, 'pointsScored': 6.0, '179': 1.0, '210': 1.0, '212': 4.0, '213': 1.0}, 'avg_points': 0, 'projected_points': 23.95, 'projected_breakdown': {'rushingAttempts': 17.48145121, 'rushingYards': 82.21080215, 'rushingTouchdowns': 0.896346262, 'rushing2PtConversions': 0.0189406, '27': 16.0, '28': 8.0, '29': 4.0, '30': 3.0, '31': 1.0, '33': 3.0, '34': 1.0, 'rushing40PlusYardTD': 0.037242957, 'rushing50PlusYardTD': 0.02607007, 'rushing100To199YardGame': 0.296, 'rushing200PlusYardGame': 0.0101, 'rushingYardsPerAttempt': 4.702744708, 'receivingYards': 37.97083624, 'receivingTouchdowns': 0.304925683, 'receiving2PtConversions': 0.0124, 'receiving40PlusYardTD': 0.004761288, 'receiving50PlusYardTD': 0.003111501, '47': 7.0, '48': 3.0, '49': 1.0, '50': 1.0, 'receivingReceptions': 4.823255205, 'receiving100To199YardGame': 0.045214322, 'receiving200PlusYardGame': 0.0014, 'receivingTargets': 5.760158019, 'receivingYardsPerReception': 7.872450165, '2PtConversions': 0.0313, 'fumbleRecoveredForTD': 0.000759, '66': 0.135139502, '67': 0.037285938, 'fumbles': 0.17242544, '70': 0.062164171, '71': 0.020880125, 'lostFumbles': 0.083044296, 'turnovers': 0.083044296, '210': 1.0, '212': 4.628037488, '213': 2.203524505}, 'projected_avg_points': 0}, 0: {'points': 378.2, 'breakdown': {'rushingAttempts': 258.0, 'rushingYards': 93.0, 'rushingTouchdowns': 14.0, '27': 274.0, 'teamWin': 11.0, '28': 133.0, 'teamLoss': 4.0, '29': 62.0, '30': 49.0, 'pointsScored': 126.0, '31': 21.0, '32': 7.0, '33': 46.0, '34': 19.0, 'rushing40PlusYardTD': 1.0, 'rushing50PlusYardTD': 1.0, 'rushing100To199YardGame': 7.0, 'rushingYardsPerAttempt': 5.40697674, 'receivingReceptions': 63.0, 'receivingYards': 35.8, 'receivingTouchdowns': 7.0, 'receiving40PlusYardTD': 1.0, '47': 101.0, '48': 46.0, '49': 20.0, '50': 15.0, '179': 11.0, '51': 4.0, '180': 2.0, '54': 8.0, '183': 4.0, '184': 1.0, 'receivingTargets': 78.0, '186': 1.0, 'receivingYardsAfterCatch': 439.0, 'receivingYardsPerReception': 8.52380952, '66': 2.0, '67': 1.0, 'fumbles': 3.0, '70': 2.0, 'lostFumbles': 2.0, 'turnovers': 2.0, '210': 15.0, '212': 78.0, '213': 28.0, 'defensiveSoloTackles': 2.0, 'defensiveTotalTackles': 2.0}, 'avg_points': 25.21, 'projected_points': 274.46, 'projected_breakdown': {'rushingAttempts': 197.0106009, 'rushingYards': 63.29146341, 'rushingTouchdowns': 6.976516835, 'rushing2PtConversions': 0.253966522, '27': 179.0, '28': 89.0, '29': 44.0, '30': 35.0, '31': 17.0, '33': 39.0, '34': 19.0, 'rushing40PlusYardTD': 0.400185069, 'rushing50PlusYardTD': 0.280129548, 'rushing100To199YardGame': 2.086853228, 'rushing200PlusYardGame': 0.071216294, 'rushingYardsPerAttempt': 4.554321268, 'receivingYards': 38.56300432, 'receivingTouchdowns': 3.370182355, 'receiving2PtConversions': 0.201123646, 'receiving40PlusYardTD': 0.070750893, 'receiving50PlusYardTD': 0.046235708, '47': 109.0, '48': 54.0, '49': 27.0, '50': 21.0, '51': 10.0, 'receivingReceptions': 68.69790908, '54': 13.0, '55': 6.0, 'receiving100To199YardGame': 0.491922675, 'receiving200PlusYardGame': 0.015214103, 'receivingTargets': 85.91171813, 'receivingYardsPerReception': 7.957844771, '2PtConversions': 0.455090169, 'fumbleRecoveredForTD': 0.007550458, '66': 1.272344615, '67': 0.443668586, 'fumbles': 1.716013201, '70': 0.585278523, '71': 0.248454408, 'lostFumbles': 0.833732931, 'turnovers': 0.833732931, '210': 14.17647059, '212': 49.53793705, '213': 30.96242025}, 'projected_avg_points': 19.6}}",100,False
16,Tyreek Hill,1,MIA,WR,22.68,18.9,DAL,6,QUESTIONABLE,"{16: {'projected_points': 22.68, 'projected_breakdown': {'rushingAttempts': 0.485579518, 'rushingYards': 3.116264287, 'rushingTouchdowns': 0.036401036, 'rushing2PtConversions': 0.000778364, 'rushing40PlusYardTD': 0.000894506, 'rushing50PlusYardTD': 0.000626154, 'rushing100To199YardGame': 0.000403, 'rushing200PlusYardGame': 1.38e-05, 'rushingYardsPerAttempt': 6.417618894, 'receivingYards': 113.3054092, 'receivingTouchdowns': 0.501918041, 'receiving2PtConversions': 0.024866864, 'receiving40PlusYardTD': 0.02962249, 'receiving50PlusYardTD': 0.019358297, '47': 22.0, '48': 11.0, '49': 5.0, '50': 4.0, '51': 2.0, 'receivingReceptions': 7.887515134, '54': 1.0, 'receiving100To199YardGame': 0.446415343, 'receiving200PlusYardGame': 0.0138, 'receivingTargets': 10.87681499, 'receivingYardsPerReception': 14.36515903, '2PtConversions': 0.025645227, 'fumbleRecoveredForTD': 0.000553, '66': 0.007282277, '67': 0.118289724, 'fumbles': 0.125572001, '70': 0.003349847, '71': 0.066242245, 'lostFumbles': 0.069592093, 'turnovers': 0.069592093, '210': 1.0, '212': 0.283740954, '213': 5.059955695}, 'projected_avg_points': 0, 'points': 18.9, 'breakdown': {'receivingReceptions': 9.0, 'receivingYards': 99.0, '47': 19.0, '48': 9.0, '49': 4.0, '50': 3.0, '51': 1.0, '54': 1.0, 'receivingTargets': 14.0, 'receivingYardsAfterCatch': 28.0, 'receivingYardsPerReception': 11.0, 'teamWin': 1.0, '210': 1.0, '213': 6.0}, 'avg_points': 0}, 0: {'points': 341.6, 'breakdown': {'67': 1.0, 'fumbles': 1.0, '71': 1.0, 'lostFumbles': 1.0, 'turnovers': 1.0, '210': 14.0, '212': 2.0, '213': 75.0, 'rushingAttempts': 5.0, 'rushingYards': 1.07142857, 'teamWin': 10.0, '27': 2.0, '28': 1.0, 'teamLoss': 4.0, 'pointsScored': 72.0, 'rushingYardsPerAttempt': 3.0, 'receivingReceptions': 106.0, 'receivingYards': 117.21428571, 'receivingTouchdowns': 12.0, 'defensiveSoloTackles': 3.0, 'defensiveTotalTackles': 3.0, 'receiving40PlusYardTD': 6.0, 'receiving50PlusYardTD': 4.0, '47': 323.0, '48': 158.0, '49': 76.0, '50': 59.0, '51': 27.0, '52': 9.0, '54': 15.0, '55': 3.0, '183': 3.0, 'receiving100To199YardGame': 7.0, 'receiving200PlusYardGame': 1.0, '185': 1.0, 'receivingTargets': 146.0, '186': 2.0, 'receivingYardsAfterCatch': 629.0, 'receivingYardsPerReception': 15.48113208}, 'avg_points': 24.4, 'projected_points': 293.63, 'projected_breakdown': {'rushingAttempts': 8.071622435, 'rushingYards': 3.225473046, 'rushingTouchdowns': 0.550185989, 'rushing2PtConversions': 0.027569591, '27': 9.0, '28': 4.0, '29': 2.0, '30': 1.0, '33': 1.0, 'rushing40PlusYardTD': 0.014867841, 'rushing50PlusYardTD': 0.010407489, 'rushing100To199YardGame': 0.005811926, 'rushing200PlusYardGame': 0.000198339, 'rushingYardsPerAttempt': 6.041110507, 'receivingYards': 89.21420534, 'receivingTouchdowns': 7.979396328, 'receiving2PtConversions': 0.392388986, 'receiving40PlusYardTD': 0.271044967, 'receiving50PlusYardTD': 0.177127886, '47': 269.0, '48': 134.0, '49': 67.0, '50': 53.0, '51': 26.0, 'receivingReceptions': 103.605908, '54': 20.0, '55': 10.0, 'receiving100To199YardGame': 5.008027058, 'receiving200PlusYardGame': 0.154887435, 'receivingTargets': 153.5668848, 'receivingYardsPerReception': 13.01768302, '2PtConversions': 0.419958578, 'fumbleRecoveredForTD': 0.007092334, '66': 0.116501504, '67': 1.495392549, 'fumbles': 1.611894053, '70': 0.053590692, '71': 0.837419828, 'lostFumbles': 0.891010519, 'turnovers': 0.891010519, '210': 15.11764706, '212': 4.618981, '213': 62.92049319}, 'projected_avg_points': 19.58}}",100,False
16,Travis Kelce,2,KC,TE,14.46,9.4,OAK,15,ACTIVE,"{16: {'projected_points': 14.46, 'projected_breakdown': {'receivingYards': 61.8892494, 'receivingTouchdowns': 0.362216807, 'receiving2PtConversions': 0.013096561, 'receiving40PlusYardTD': 0.00903298, 'receiving50PlusYardTD': 0.005903052, '47': 12.0, '48': 6.0, '49': 3.0, '50': 2.0, '51': 1.0, 'receivingReceptions': 6.146270121, '54': 1.0, 'receiving100To199YardGame': 0.167879736, 'receiving200PlusYardGame': 0.00519, 'receivingTargets': 8.098341253, 'receivingYardsPerReception': 10.06939952, '2PtConversions': 0.013096561, 'fumbleRecoveredForTD': 0.000301, '67': 0.068483034, 'fumbles': 0.068483034, '71': 0.038350499, 'lostFumbles': 0.038350499, 'turnovers': 0.038350499, '210': 1.0, '213': 3.188086492}, 'projected_avg_points': 0, 'points': 9.4, 'breakdown': {'receivingReceptions': 5.0, 'receivingYards': 44.0, '47': 8.0, '48': 4.0, '49': 2.0, '50': 1.0, '54': 1.0, 'receivingTargets': 7.0, 'receivingYardsAfterCatch': 57.0, 'receivingYardsPerReception': 8.8, 'teamLoss': 1.0, '210': 1.0, '213': 1.0}, 'avg_points': 0}, 0: {'points': 214.8, 'breakdown': {'67': 1.0, 'fumbles': 1.0, '71': 1.0, 'lostFumbles': 1.0, 'turnovers': 1.0, '210': 14.0, '213': 49.0, 'teamWin': 9.0, 'teamLoss': 5.0, 'pointsScored': 30.0, 'receivingReceptions': 90.0, 'receivingYards': 69.14285714, 'receivingTouchdowns': 5.0, 'defensiveSoloTackles': 1.0, 'defensiveTotalTackles': 1.0, '47': 186.0, '48': 90.0, '49': 43.0, '50': 32.0, '51': 12.0, '52': 2.0, '54': 13.0, '183': 5.0, '55': 2.0, 'receiving100To199YardGame': 2.0, 'receivingTargets': 117.0, 'receivingYardsAfterCatch': 464.0, 'receivingYardsPerReception': 10.75555556}, 'avg_points': 15.34, 'projected_points': 260.56, 'projected_breakdown': {'rushingAttempts': 3.419791636, 'rushingYards': 0.962369983, 'rushingTouchdowns': 0.401821488, 'rushing2PtConversions': 0.021966874, '27': 2.0, '28': 1.0, 'rushing40PlusYardTD': 0.00628401, 'rushing50PlusYardTD': 0.004398807, 'rushing100To199YardGame': 0.000410219, 'rushing200PlusYardGame': 1.39992e-05, 'rushingYardsPerAttempt': 3.972873557, 'receivingYards': 75.86008407, 'receivingTouchdowns': 9.26095538, 'receiving2PtConversions': 0.431304821, 'receiving40PlusYardTD': 0.211463495, 'receiving50PlusYardTD': 0.138191394, '47': 214.0, '48': 107.0, '49': 53.0, '50': 42.0, '51': 21.0, 'receivingReceptions': 94.49865715, '54': 18.0, '55': 9.0, 'receiving100To199YardGame': 3.252048847, 'receiving200PlusYardGame': 0.10057883, 'receivingTargets': 128.0626205, 'receivingYardsPerReception': 11.33313345, '2PtConversions': 0.453271695, 'fumbleRecoveredForTD': 0.005175077, '66': 0.041077053, '67': 1.135076858, 'fumbles': 1.176153911, '70': 0.018895444, '71': 0.635643041, 'lostFumbles': 0.654538485, 'turnovers': 0.654538485, '210': 14.11764706, '212': 2.916179038, '213': 53.77726794}, 'projected_avg_points': 18.61}}",100,False
16,CeeDee Lamb,2,DAL,WR,21.21,25.2,MIA,18,ACTIVE,"{16: {'projected_points': 21.21, 'projected_breakdown': {'rushingAttempts': 0.643988233, 'rushingYards': 4.243705029, 'rushingTouchdowns': 0.040340567, 'rushing2PtConversions': 0.002143094, 'rushing40PlusYardTD': 0.001188048, 'rushing50PlusYardTD': 0.000831634, 'rushing100To199YardGame': 0.000759, 'rushing200PlusYardGame': 2.59e-05, 'rushingYardsPerAttempt': 6.589724489, 'receivingYards': 95.82741523, 'receivingTouchdowns': 0.531895958, 'receiving2PtConversions': 0.026252114, 'receiving40PlusYardTD': 0.015349456, 'receiving50PlusYardTD': 0.01003087, '47': 19.0, '48': 9.0, '49': 4.0, '50': 3.0, '51': 1.0, 'receivingReceptions': 7.860002152, '54': 1.0, 'receiving100To199YardGame': 0.405605855, 'receiving200PlusYardGame': 0.0125, 'receivingTargets': 11.00360342, 'receivingYardsPerReception': 12.19177977, '2PtConversions': 0.028395208, 'fumbleRecoveredForTD': 0.000614, '66': 0.010558944, '67': 0.128873975, 'fumbles': 0.139432919, '70': 0.004857114, '71': 0.072169426, 'lostFumbles': 0.07702654, 'turnovers': 0.07702654, '210': 1.0, '212': 0.334370114, '213': 4.583968491}, 'projected_avg_points': 0, 'points': 25.2, 'breakdown': {'rushingAttempts': 2.0, 'rushingYards': 14.0, '27': 2.0, '28': 1.0, 'rushingYardsPerAttempt': 7.0, 'receivingReceptions': 6.0, 'receivingYards': 118.0, 'receivingTouchdowns': 1.0, 'receiving40PlusYardTD': 1.0, '47': 23.0, '48': 11.0, '49': 5.0, '50': 4.0, '51': 2.0, '52': 1.0, '54': 1.0, 'receiving100To199YardGame': 1.0, 'receivingTargets': 10.0, 'receivingYardsAfterCatch': 64.0, 'receivingYardsPerReception': 19.667, 'teamLoss': 1.0, 'pointsScored': 6.0, '210': 1.0, '213': 4.0}, 'avg_points': 0}, 0: {'points': 327.5, 'breakdown': {'67': 2.0, 'fumbles': 2.0, '71': 1.0, 'lostFumbles': 1.0, 'turnovers': 1.0, '210': 15.0, '212': 6.0, '213': 66.0, 'rushingAttempts': 12.0, 'rushingYards': 6.73333333, 'rushingTouchdowns': 2.0, '27': 16.0, 'teamWin': 10.0, 'teamLoss': 5.0, '28': 7.0, '29': 1.0, 'pointsScored': 68.0, '30': 1.0, 'rushingYardsPerAttempt': 8.41666667, 'receivingReceptions': 109.0, 'receivingYards': 94.93333333, 'receivingTouchdowns': 9.0, 'receiving2PtConversions': 1.0, 'receiving40PlusYardTD': 1.0, '47': 278.0, '48': 135.0, '49': 61.0, '50': 50.0, '51': 22.0, '179': 1.0, '52': 7.0, '180': 1.0, '54': 15.0, '183': 1.0, '55': 5.0, 'receiving100To199YardGame': 7.0, '184': 5.0, '185': 2.0, 'receivingTargets': 151.0, 'receivingYardsAfterCatch': 516.0, 'receivingYardsPerReception': 13.06422018}, 'avg_points': 21.83, 'projected_points': 263.91, 'projected_breakdown': {'rushingAttempts': 9.901731352, 'rushingYards': 3.895723433, 'rushingTouchdowns': 0.431089263, 'rushing2PtConversions': 0.017234296, '27': 11.0, '28': 5.0, '29': 2.0, '30': 2.0, '31': 1.0, '33': 1.0, 'rushing40PlusYardTD': 0.018257026, 'rushing50PlusYardTD': 0.012779918, 'rushing100To199YardGame': 0.00858178, 'rushing200PlusYardGame': 0.000292863, 'rushingYardsPerAttempt': 5.947866066, 'receivingYards': 79.99333188, 'receivingTouchdowns': 6.446304407, 'receiving2PtConversions': 0.358239688, 'receiving40PlusYardTD': 0.25410191, 'receiving50PlusYardTD': 0.166055598, '47': 241.0, '48': 120.0, '49': 60.0, '50': 48.0, '51': 24.0, 'receivingReceptions': 96.44551371, '54': 19.0, '55': 9.0, 'receiving100To199YardGame': 3.983653109, 'receiving200PlusYardGame': 0.123205766, 'receivingTargets': 140.0375514, 'receivingYardsPerReception': 12.53879949, '2PtConversions': 0.375473984, 'fumbleRecoveredForTD': 0.005593632, '66': 0.118365774, '67': 1.15291432, 'fumbles': 1.271280094, '70': 0.054448256, '71': 0.645632019, 'lostFumbles': 0.700080275, 'turnovers': 0.700080275, '210': 15.11764706, '212': 4.983509907, '213': 56.81745038}, 'projected_avg_points': 17.59}}",100,False
16,A.J. Brown,4,PHI,WR,17.01,14.0,NYG,27,ACTIVE,"{16: {'projected_points': 17.01, 'projected_breakdown': {'receivingYards': 80.93791744, 'receivingTouchdowns': 0.525895507, 'receiving2PtConversions': 0.0311576, 'receiving40PlusYardTD': 0.018302327, 'receiving50PlusYardTD': 0.01196057, '47': 16.0, '48': 8.0, '49': 4.0, '50': 3.0, '51': 1.0, 'receivingReceptions': 5.803706296, '54': 1.0, 'receiving100To199YardGame': 0.30748778, 'receiving200PlusYardGame': 0.00951, 'receivingTargets': 8.876768471, 'receivingYardsPerReception': 13.94590169, '2PtConversions': 0.0311576, 'fumbleRecoveredForTD': 0.000423, '67': 0.096084443, 'fumbles': 0.096084443, '71': 0.053807288, 'lostFumbles': 0.053807288, 'turnovers': 0.053807288, '210': 1.0, '213': 3.702223229}, 'projected_avg_points': 0, 'points': 14.0, 'breakdown': {'receivingReceptions': 6.0, 'receivingYards': 80.0, '47': 16.0, '48': 8.0, '49': 4.0, '50': 3.0, '51': 1.0, '54': 1.0, 'receivingTargets': 11.0, 'receivingYardsAfterCatch': 13.0, 'receivingYardsPerReception': 13.333, 'teamWin': 1.0, '210': 1.0, '213': 4.0}, 'avg_points': 0}, 0: {'points': 280.4, 'breakdown': {'67': 1.0, 'fumbles': 1.0, '71': 1.0, 'lostFumbles': 1.0, 'turnovers': 1.0, '210': 15.0, '213': 66.0, 'teamWin': 11.0, 'teamLoss': 4.0, 'pointsScored': 42.0, 'receivingReceptions': 101.0, 'receivingYards': 92.93333333, 'receivingTouchdowns': 7.0, 'defensiveSoloTackles': 1.0, 'defensiveTotalTackles': 1.0, 'receiving40PlusYardTD': 1.0, 'receiving50PlusYardTD': 1.0, '47': 273.0, '48': 132.0, '49': 61.0, '50': 51.0, '51': 20.0, '52': 7.0, '54': 14.0, '183': 2.0, '55': 1.0, 'receiving100To199YardGame': 7.0, '184': 2.0, '185': 2.0, 'receivingTargets': 152.0, 'receivingYardsAfterCatch': 453.0, 'receivingYardsPerReception': 13.8019802}, 'avg_points': 18.69, 'projected_points': 227.63, 'projected_breakdown': {'receivingYards': 74.54249053, 'receivingTouchdowns': 6.964067516, 'receiving2PtConversions': 0.490400307, 'receiving40PlusYardTD': 0.343560046, 'receiving50PlusYardTD': 0.22451649, '47': 225.0, '48': 112.0, '49': 56.0, '50': 45.0, '51': 22.0, 'receivingReceptions': 73.69449088, '54': 14.0, '55': 7.0, 'receiving100To199YardGame': 3.379462386, 'receiving200PlusYardGame': 0.104519455, 'receivingTargets': 120.5133207, 'receivingYardsPerReception': 15.29160524, '2PtConversions': 0.490400307, 'fumbleRecoveredForTD': 0.006097663, '67': 1.385832416, 'fumbles': 1.385832416, '71': 0.776066153, 'lostFumbles': 0.776066153, 'turnovers': 0.776066153, '210': 15.11764706, '213': 49.57108722}, 'projected_avg_points': 15.18}}",100,False
16,Jalen Hurts,2,PHI,QB,21.01,23.44,NYG,17,ACTIVE,"{16: {'projected_points': 21.01, 'projected_breakdown': {'passingAttempts': 29.78012339, 'passingCompletions': 19.42762404, 'passingIncompletions': 10.35249935, 'passingYards': 218.0133608, 'passingTouchdowns': 1.269003833, '5': 43.0, '6': 21.0, '7': 10.0, '8': 8.0, '9': 4.0, '10': 2.0, '11': 3.0, '12': 1.0, 'passing40PlusYardTD': 0.163581282, 'passing50PlusYardTD': 0.106900368, 'passing300To399YardGame': 0.136234803, 'passing400PlusYardGame': 0.01840175, 'passing2PtConversions': 0.075184353, 'passingInterceptions': 0.782897262, 'passingCompletionPercentage': 0.652368823, 'rushingAttempts': 9.737824914, 'rushingYards': 43.70586528, 'rushingTouchdowns': 0.795275252, 'rushing2PtConversions': 0.019141401, '27': 8.0, '28': 4.0, '29': 2.0, '30': 1.0, '33': 1.0, 'rushing40PlusYardTD': 0.019466682, 'rushing50PlusYardTD': 0.013626677, 'rushing100To199YardGame': 0.0835, 'rushing200PlusYardGame': 0.00285, 'rushingYardsPerAttempt': 4.488257456, '2PtConversions': 0.094325754, 'fumbleRecoveredForTD': 0.00264, 'passingTimesSacked': 2.279860644, '65': 0.461013233, '66': 0.140027086, 'fumbles': 0.601040319, '69': 0.221286352, '70': 0.06441246, 'lostFumbles': 0.285698811, 'turnovers': 1.068596073, '210': 1.0, '211': 10.4784352, '212': 2.782107352}, 'projected_avg_points': 0, 'points': 23.44, 'breakdown': {'passingAttempts': 38.0, 'passingCompletions': 24.0, 'passingIncompletions': 14.0, 'passingYards': 301.0, 'passingTouchdowns': 1.0, '5': 60.0, '6': 30.0, '7': 15.0, '8': 12.0, '9': 6.0, '10': 3.0, '11': 4.0, '12': 2.0, '13': 2.0, '14': 1.0, 'passing300To399YardGame': 1.0, 'passingInterceptions': 1.0, 'passingCompletionPercentage': 63.16, 'rushingAttempts': 8.0, 'rushingYards': 34.0, 'rushingTouchdowns': 1.0, '27': 6.0, '28': 3.0, '29': 1.0, '30': 1.0, '33': 1.0, 'rushingYardsPerAttempt': 4.25, 'passingTimesSacked': 1.0, '65': 1.0, 'fumbles': 1.0, 'turnovers': 1.0, 'teamWin': 1.0, 'pointsScored': 12.0, '178': 1.0, '179': 1.0, '210': 1.0, '211': 16.0, '212': 5.0}, 'avg_points': 0}, 0: {'points': 337.04, 'breakdown': {'passingAttempts': 499.0, 'passingCompletions': 327.0, 'passingIncompletions': 172.0, 'passingYards': 242.4, 'passingTouchdowns': 20.0, '5': 721.0, '6': 357.0, '7': 174.0, '8': 139.0, '9': 66.0, '10': 29.0, '11': 58.0, '12': 24.0, '13': 26.0, '14': 9.0, 'passing40PlusYardTD': 2.0, 'passing50PlusYardTD': 2.0, 'passing300To399YardGame': 4.0, 'passingInterceptions': 13.0, 'passingCompletionPercentage': 0.65531062, 'rushingAttempts': 147.0, 'rushingYards': 38.4, 'rushingTouchdowns': 15.0, '27': 110.0, 'teamWin': 11.0, '28': 51.0, 'teamLoss': 4.0, '29': 22.0, '30': 16.0, 'pointsScored': 210.0, '31': 3.0, '33': 23.0, '34': 8.0, 'rushingYardsPerAttempt': 3.91836735, '175': 7.0, '176': 4.0, '177': 4.0, '178': 3.0, '179': 13.0, '180': 2.0, 'passingTimesSacked': 34.0, '65': 6.0, '66': 4.0, 'fumbles': 9.0, '69': 1.0, '70': 4.0, 'lostFumbles': 5.0, 'turnovers': 18.0, '210': 15.0, '211': 175.0, '212': 65.0, 'defensiveSoloTackles': 1.0, 'defensiveTotalTackles': 1.0}, 'avg_points': 22.47, 'projected_points': 337.95, 'projected_breakdown': {'passingAttempts': 467.2482949, 'passingCompletions': 298.8680668, 'passingIncompletions': 168.3802281, 'passingYards': 234.0499192, 'passingTouchdowns': 21.63033527, '5': 702.0, '6': 351.0, '7': 175.0, '8': 140.0, '9': 70.0, '10': 35.0, '11': 59.0, '12': 29.0, 'passing40PlusYardTD': 2.797757837, 'passing50PlusYardTD': 1.828334747, 'passing300To399YardGame': 2.637756245, 'passing400PlusYardGame': 0.356291706, 'passing2PtConversions': 1.524562284, 'passingInterceptions': 10.0561669, 'passingCompletionPercentage': 0.639634366, 'rushingAttempts': 141.7683925, 'rushingYards': 44.70333686, 'rushingTouchdowns': 11.55233392, 'rushing2PtConversions': 0.346235636, '27': 134.0, '28': 67.0, '29': 33.0, '30': 26.0, '31': 13.0, '33': 28.0, '34': 14.0, 'rushing40PlusYardTD': 0.282730507, 'rushing50PlusYardTD': 0.197911355, 'rushing100To199YardGame': 1.314465209, 'rushing200PlusYardGame': 0.044857654, 'rushingYardsPerAttempt': 4.729898118, '2PtConversions': 1.87079792, 'fumbleRecoveredForTD': 0.042806344, 'passingTimesSacked': 34.6624156, '65': 7.585994366, '66': 2.142720217, 'fumbles': 9.728714584, '69': 3.641277296, '70': 0.9856513, 'lostFumbles': 4.626928596, 'turnovers': 14.6830955, '210': 15.0, '211': 165.8554369, '212': 41.6947314}, 'projected_avg_points': 22.53}}",100,False
