Player Name,Player Rank,Player Team,Player Position,Player Projected,Player Points,Player Opponent,Player Opp Rank,Player Injury,Stats,Timed Played,On Bye Week
Justin Jefferson,3,MIN,WR,23.11,27.9,LAC,32,ACTIVE,"{0: {'points': 76.8, 'breakdown': {'67': 1.0, 'fumbles': 1.0, '71': 1.0, 'lostFumbles': 1.0, 'turnovers': 1.0, '210': 3.0, '213': 20.0, 'teamLoss': 3.0, 'pointsScored': 6.0, 'receivingReceptions': 27.0, 'receivingYards': 152.66666667, 'receivingTouchdowns': 1.0, 'defensiveSoloTackles': 1.0, 'defensiveTotalTackles': 1.0, 'receiving40PlusYardTD': 1.0, 'receiving50PlusYardTD': 1.0, '47': 90.0, '48': 44.0, '49': 21.0, '50': 17.0, '51': 8.0, '52': 3.0, '54': 4.0, '55': 1.0, 'receiving100To199YardGame': 3.0, 'receivingTargets': 38.0, 'receivingYardsAfterCatch': 168.0, 'receivingYardsPerReception': 16.96296296}, 'projected_points': 322.25, 'projected_breakdown': {'rushingAttempts': 3.950102192, 'rushingYards': 1.525063928, 'rushingTouchdowns': 0.249400494, 'rushing2PtConversions': 0.0114084, '27': 4.0, '28': 2.0, '29': 1.0, 'rushing40PlusYardTD': 0.007259733, 'rushing50PlusYardTD': 0.005081813, 'rushing100To199YardGame': 0.001208219, 'rushing200PlusYardGame': 4.12319e-05, 'rushingYardsPerAttempt': 5.836653608, 'receivingYards': 99.10043919, 'receivingTouchdowns': 8.91906673, 'receiving2PtConversions': 0.458167305, 'receiving40PlusYardTD': 0.309855193, 'receiving50PlusYardTD': 0.202490369, '47': 299.0, '48': 149.0, '49': 74.0, '50': 59.0, '51': 29.0, 'receivingReceptions': 115.7023332, '54': 23.0, '55': 11.0, 'receiving100To199YardGame': 6.088555956, 'receiving200PlusYardGame': 0.188305854, 'receivingTargets': 164.6224011, 'receivingYardsPerReception': 12.94844642, '2PtConversions': 0.469575706, 'fumbleRecoveredForTD': 0.006172971, '66': 0.046315714, '67': 1.3566323, 'fumbles': 1.402948014, '70': 0.021305229, '71': 0.759714088, 'lostFumbles': 0.781019317, 'turnovers': 0.781019317, '210': 15.11764706, '212': 3.276371804, '213': 70.18333997}}, 3: {'projected_points': 23.11, 'projected_breakdown': {'rushingAttempts': 0.213486588, 'rushingYards': 1.224983958, 'rushingTouchdowns': 0.013094121, 'rushing2PtConversions': 0.000551919, 'rushing40PlusYardTD': 0.000392287, 'rushing50PlusYardTD': 0.000274601, 'rushing100To199YardGame': 5.68e-05, 'rushing200PlusYardGame': 1.94e-06, 'rushingYardsPerAttempt': 5.737990254, 'receivingYards': 113.0492332, 'receivingTouchdowns': 0.58521153, 'receiving2PtConversions': 0.0253, 'receiving40PlusYardTD': 0.02518678, 'receiving50PlusYardTD': 0.01645956, '47': 22.0, '48': 11.0, '49': 5.0, '50': 4.0, '51': 2.0, 'receivingReceptions': 8.144099762, '54': 1.0, 'receiving100To199YardGame': 0.446783159, 'receiving200PlusYardGame': 0.0138, 'receivingTargets': 11.36485589, 'receivingYardsPerReception': 13.88112087, '2PtConversions': 0.0259, 'fumbleRecoveredForTD': 0.000431, '66': 0.002503172, '67': 0.095491149, 'fumbles': 0.097994321, '70': 0.001151459, '71': 0.053475044, 'lostFumbles': 0.054626503, 'turnovers': 0.054626503, '210': 1.0, '212': 0.185975408, '213': 5.145435469}, 'points': 27.9, 'breakdown': {'receivingReceptions': 7.0, 'receivingYards': 149.0, 'receivingTouchdowns': 1.0, 'receiving40PlusYardTD': 1.0, 'receiving50PlusYardTD': 1.0, '47': 29.0, '48': 14.0, '49': 7.0, '50': 5.0, '51': 2.0, '52': 1.0, '54': 1.0, 'receiving100To199YardGame': 1.0, 'receivingTargets': 13.0, 'receivingYardsAfterCatch': 65.0, 'receivingYardsPerReception': 21.286, 'teamLoss': 1.0, 'pointsScored': 6.0, '210': 1.0, '213': 6.0}}}",100,False
Christian McCaffrey,2,SF,RB,21.13,22.9,NYG,26,ACTIVE,"{0: {'points': 71.3, 'breakdown': {'67': 1.0, 'fumbles': 1.0, '210': 3.0, '212': 15.0, '213': 4.0, 'rushingAttempts': 60.0, 'rushingYards': 117.66666667, 'rushingTouchdowns': 3.0, '27': 70.0, 'teamWin': 3.0, '28': 34.0, '29': 16.0, '30': 13.0, 'pointsScored': 18.0, '31': 6.0, '32': 2.0, '33': 11.0, '34': 5.0, 'rushing40PlusYardTD': 1.0, 'rushing50PlusYardTD': 1.0, 'rushing100To199YardGame': 2.0, 'rushingYardsPerAttempt': 5.88333333, 'receivingReceptions': 11.0, 'receivingYards': 23.33333333, '47': 12.0, '48': 5.0, '49': 1.0, '50': 1.0, '179': 1.0, '180': 1.0, '54': 1.0, 'receivingTargets': 13.0, 'receivingYardsAfterCatch': 71.0, 'receivingYardsPerReception': 6.36363636}, 'projected_points': 274.46, 'projected_breakdown': {'rushingAttempts': 197.0106009, 'rushingYards': 63.29146341, 'rushingTouchdowns': 6.976516835, 'rushing2PtConversions': 0.253966522, '27': 179.0, '28': 89.0, '29': 44.0, '30': 35.0, '31': 17.0, '33': 39.0, '34': 19.0, 'rushing40PlusYardTD': 0.400185069, 'rushing50PlusYardTD': 0.280129548, 'rushing100To199YardGame': 2.086853228, 'rushing200PlusYardGame': 0.071216294, 'rushingYardsPerAttempt': 4.554321268, 'receivingYards': 38.56300432, 'receivingTouchdowns': 3.370182355, 'receiving2PtConversions': 0.201123646, 'receiving40PlusYardTD': 0.070750893, 'receiving50PlusYardTD': 0.046235708, '47': 109.0, '48': 54.0, '49': 27.0, '50': 21.0, '51': 10.0, 'receivingReceptions': 68.69790908, '54': 13.0, '55': 6.0, 'receiving100To199YardGame': 0.491922675, 'receiving200PlusYardGame': 0.015214103, 'receivingTargets': 85.91171813, 'receivingYardsPerReception': 7.957844771, '2PtConversions': 0.455090169, 'fumbleRecoveredForTD': 0.007550458, '66': 1.272344615, '67': 0.443668586, 'fumbles': 1.716013201, '70': 0.585278523, '71': 0.248454408, 'lostFumbles': 0.833732931, 'turnovers': 0.833732931, '210': 14.17647059, '212': 49.53793705, '213': 30.96242025}}, 3: {'projected_points': 21.13, 'projected_breakdown': {'rushingAttempts': 18.86286661, 'rushingYards': 84.84570952, 'rushingTouchdowns': 0.686007511, 'rushing2PtConversions': 0.021546543, '27': 16.0, '28': 8.0, '29': 4.0, '30': 3.0, '31': 1.0, '33': 3.0, '34': 1.0, 'rushing40PlusYardTD': 0.040627951, 'rushing50PlusYardTD': 0.028439566, 'rushing100To199YardGame': 0.315, 'rushing200PlusYardGame': 0.0108, 'rushingYardsPerAttempt': 4.498028391, 'receivingYards': 32.02096474, 'receivingTouchdowns': 0.229316084, 'receiving2PtConversions': 0.0118, 'receiving40PlusYardTD': 0.004627797, 'receiving50PlusYardTD': 0.003024265, '47': 6.0, '48': 3.0, '49': 1.0, '50': 1.0, 'receivingReceptions': 4.025786556, 'receiving100To199YardGame': 0.028354447, 'receiving200PlusYardGame': 0.000877, 'receivingTargets': 4.889409364, 'receivingYardsPerReception': 7.953964847, '2PtConversions': 0.0333, 'fumbleRecoveredForTD': 0.00065, '66': 0.121821195, '67': 0.025999554, 'fumbles': 0.147820749, '70': 0.05603775, '71': 0.01455975, 'lostFumbles': 0.0705975, 'turnovers': 0.0705975, '210': 1.0, '212': 4.644123449, '213': 1.826763039}, 'points': 22.9, 'breakdown': {'rushingAttempts': 18.0, 'rushingYards': 85.0, 'rushingTouchdowns': 1.0, '27': 17.0, '28': 8.0, '29': 4.0, '30': 3.0, '31': 1.0, '33': 3.0, '34': 1.0, 'rushingYardsPerAttempt': 4.722, 'receivingReceptions': 5.0, 'receivingYards': 34.0, '47': 6.0, '48': 3.0, '49': 1.0, '50': 1.0, '54': 1.0, 'receivingTargets': 5.0, 'receivingYardsAfterCatch': 45.0, 'receivingYardsPerReception': 6.8, 'teamWin': 1.0, 'pointsScored': 6.0, '179': 1.0, '210': 1.0, '212': 4.0, '213': 3.0}}}",100,False
Ja'Marr Chase,28,CIN,WR,20.03,26.1,LAR,15,ACTIVE,"{0: {'points': 43.3, 'breakdown': {'rushingYardsPerAttempt': 2.0, 'rushingYards': 2.0, 'receivingReceptions': 22.0, 'receivingYards': 70.33333333, '47': 41.0, '48': 20.0, '49': 9.0, '50': 7.0, '210': 3.0, '51': 2.0, '52': 1.0, '213': 12.0, '54': 4.0, 'rushingAttempts': 1.0, '55': 1.0, 'receiving100To199YardGame': 1.0, 'receivingTargets': 32.0, 'receivingYardsAfterCatch': 104.0, 'teamWin': 1.0, 'receivingYardsPerReception': 9.59090909, 'teamLoss': 2.0}, 'projected_points': 313.64, 'projected_breakdown': {'rushingAttempts': 3.854321579, 'rushingYards': 1.362268477, 'rushingTouchdowns': 0.142271415, 'rushing2PtConversions': 0.007076482, '27': 4.0, '28': 2.0, '29': 1.0, 'rushing40PlusYardTD': 0.007083363, 'rushing50PlusYardTD': 0.004958354, 'rushing100To199YardGame': 0.000953722, 'rushing200PlusYardGame': 3.25469e-05, 'rushingYardsPerAttempt': 5.343169637, 'receivingYards': 96.32079476, 'receivingTouchdowns': 10.75747449, 'receiving2PtConversions': 0.525194256, 'receiving40PlusYardTD': 0.372917743, 'receiving50PlusYardTD': 0.243701745, '47': 291.0, '48': 145.0, '49': 72.0, '50': 58.0, '51': 29.0, 'receivingReceptions': 101.6432348, '54': 20.0, '55': 10.0, 'receiving100To199YardGame': 5.787271474, 'receiving200PlusYardGame': 0.178987778, 'receivingTargets': 152.4434816, 'receivingYardsPerReception': 14.32602753, '2PtConversions': 0.532270738, 'fumbleRecoveredForTD': 0.008664084, '66': 0.071940846, '67': 1.897169228, 'fumbles': 1.969110074, '70': 0.033092789, '71': 1.062414768, 'lostFumbles': 1.095507557, 'turnovers': 1.095507557, '210': 15.11764706, '212': 3.107588608, '213': 66.57176822}}, 3: {'points': 26.1, 'breakdown': {'receivingReceptions': 12.0, 'receivingYards': 141.0, '47': 28.0, '48': 14.0, '49': 7.0, '50': 5.0, '51': 2.0, '52': 1.0, '54': 2.0, '55': 1.0, 'receiving100To199YardGame': 1.0, 'receivingTargets': 15.0, 'receivingYardsAfterCatch': 60.0, 'receivingYardsPerReception': 11.75, 'teamWin': 1.0, '210': 1.0, '213': 7.0}, 'projected_points': 20.03, 'projected_breakdown': {'rushingAttempts': 0.238648307, 'rushingYards': 1.33356748, 'rushingTouchdowns': 0.008176385, 'rushing2PtConversions': 0.000377931, 'rushing40PlusYardTD': 0.000438624, 'rushing50PlusYardTD': 0.000307037, 'rushing100To199YardGame': 6.82e-05, 'rushing200PlusYardGame': 2.33e-06, 'rushingYardsPerAttempt': 5.588003112, 'receivingYards': 88.21808064, 'receivingTouchdowns': 0.780968067, 'receiving2PtConversions': 0.032265048, 'receiving40PlusYardTD': 0.017726958, 'receiving50PlusYardTD': 0.011584567, '47': 17.0, '48': 8.0, '49': 4.0, '50': 3.0, '51': 1.0, 'receivingReceptions': 6.412254412, '54': 1.0, 'receiving100To199YardGame': 0.359356826, 'receiving200PlusYardGame': 0.0111, 'receivingTargets': 9.757225543, 'receivingYardsPerReception': 13.75773246, '2PtConversions': 0.032642979, 'fumbleRecoveredForTD': 0.000546, '66': 0.004454367, '67': 0.119684618, 'fumbles': 0.124138985, '70': 0.002049009, '71': 0.067023386, 'lostFumbles': 0.069072395, 'turnovers': 0.069072395, '210': 1.0, '212': 0.187504238, '213': 4.145992907}}}",100,False
Tyreek Hill,2,MIA,WR,23.76,30.7,DEN,26,ACTIVE,"{0: {'points': 90.2, 'breakdown': {'210': 3.0, '213': 21.0, 'teamWin': 3.0, 'pointsScored': 24.0, 'receivingReceptions': 25.0, 'receivingYards': 137.33333333, 'receivingTouchdowns': 4.0, 'defensiveSoloTackles': 1.0, 'defensiveTotalTackles': 1.0, 'receiving40PlusYardTD': 1.0, 'receiving50PlusYardTD': 1.0, '47': 82.0, '48': 40.0, '49': 19.0, '50': 15.0, '51': 7.0, '52': 3.0, '54': 4.0, '55': 1.0, '183': 2.0, 'receiving100To199YardGame': 1.0, 'receiving200PlusYardGame': 1.0, 'receivingTargets': 35.0, '186': 1.0, 'receivingYardsAfterCatch': 116.0, 'receivingYardsPerReception': 16.48}, 'projected_points': 293.63, 'projected_breakdown': {'rushingAttempts': 8.071622435, 'rushingYards': 3.225473046, 'rushingTouchdowns': 0.550185989, 'rushing2PtConversions': 0.027569591, '27': 9.0, '28': 4.0, '29': 2.0, '30': 1.0, '33': 1.0, 'rushing40PlusYardTD': 0.014867841, 'rushing50PlusYardTD': 0.010407489, 'rushing100To199YardGame': 0.005811926, 'rushing200PlusYardGame': 0.000198339, 'rushingYardsPerAttempt': 6.041110507, 'receivingYards': 89.21420534, 'receivingTouchdowns': 7.979396328, 'receiving2PtConversions': 0.392388986, 'receiving40PlusYardTD': 0.271044967, 'receiving50PlusYardTD': 0.177127886, '47': 269.0, '48': 134.0, '49': 67.0, '50': 53.0, '51': 26.0, 'receivingReceptions': 103.605908, '54': 20.0, '55': 10.0, 'receiving100To199YardGame': 5.008027058, 'receiving200PlusYardGame': 0.154887435, 'receivingTargets': 153.5668848, 'receivingYardsPerReception': 13.01768302, '2PtConversions': 0.419958578, 'fumbleRecoveredForTD': 0.007092334, '66': 0.116501504, '67': 1.495392549, 'fumbles': 1.611894053, '70': 0.053590692, '71': 0.837419828, 'lostFumbles': 0.891010519, 'turnovers': 0.891010519, '210': 15.11764706, '212': 4.618981, '213': 62.92049319}}, 3: {'points': 30.7, 'breakdown': {'receivingReceptions': 9.0, 'receivingYards': 157.0, 'receivingTouchdowns': 1.0, 'receiving40PlusYardTD': 1.0, 'receiving50PlusYardTD': 1.0, '47': 31.0, '48': 15.0, '49': 7.0, '50': 6.0, '51': 3.0, '52': 1.0, '54': 1.0, 'receiving100To199YardGame': 1.0, 'receivingTargets': 11.0, 'receivingYardsAfterCatch': 54.0, 'receivingYardsPerReception': 17.444, 'teamWin': 1.0, 'pointsScored': 6.0, '210': 1.0, '213': 7.0}, 'projected_points': 23.76, 'projected_breakdown': {'rushingAttempts': 0.255833534, 'rushingYards': 1.695592801, 'rushingTouchdowns': 0.016442514, 'rushing2PtConversions': 0.000757217, 'rushing40PlusYardTD': 0.000470285, 'rushing50PlusYardTD': 0.000329199, 'rushing100To199YardGame': 0.000113582, 'rushing200PlusYardGame': 3.87611e-06, 'rushingYardsPerAttempt': 6.627719093, 'receivingYards': 112.00355, 'receivingTouchdowns': 0.815581549, 'receiving2PtConversions': 0.033571229, 'receiving40PlusYardTD': 0.027543958, 'receiving50PlusYardTD': 0.017999977, '47': 22.0, '48': 11.0, '49': 5.0, '50': 4.0, '51': 2.0, 'receivingReceptions': 7.448779476, '54': 1.0, 'receiving100To199YardGame': 0.447918568, 'receiving200PlusYardGame': 0.0139, 'receivingTargets': 10.97852919, 'receivingYardsPerReception': 15.03649696, '2PtConversions': 0.034328446, 'fumbleRecoveredForTD': 0.000489, '66': 0.003692565, '67': 0.10751172, 'fumbles': 0.111204285, '70': 0.00169858, '71': 0.060206563, 'lostFumbles': 0.061905143, 'turnovers': 0.061905143, '210': 1.0, '212': 0.206934611, '213': 5.052315098}}}",100,False
Travis Kelce,5,KC,TE,18.2,19.9,CHI,24,ACTIVE,"{0: {'points': 32.5, 'breakdown': {'receivingReceptions': 11.0, 'receivingYards': 47.5, 'receivingTouchdowns': 2.0, '47': 18.0, '48': 8.0, '49': 4.0, '50': 3.0, '210': 2.0, '51': 1.0, '213': 5.0, '54': 1.0, '183': 2.0, 'receivingTargets': 17.0, 'receivingYardsAfterCatch': 35.0, 'teamWin': 2.0, 'receivingYardsPerReception': 8.63636364, 'pointsScored': 12.0}, 'projected_points': 260.56, 'projected_breakdown': {'rushingAttempts': 3.419791636, 'rushingYards': 0.962369983, 'rushingTouchdowns': 0.401821488, 'rushing2PtConversions': 0.021966874, '27': 2.0, '28': 1.0, 'rushing40PlusYardTD': 0.00628401, 'rushing50PlusYardTD': 0.004398807, 'rushing100To199YardGame': 0.000410219, 'rushing200PlusYardGame': 1.39992e-05, 'rushingYardsPerAttempt': 3.972873557, 'receivingYards': 75.86008407, 'receivingTouchdowns': 9.26095538, 'receiving2PtConversions': 0.431304821, 'receiving40PlusYardTD': 0.211463495, 'receiving50PlusYardTD': 0.138191394, '47': 214.0, '48': 107.0, '49': 53.0, '50': 42.0, '51': 21.0, 'receivingReceptions': 94.49865715, '54': 18.0, '55': 9.0, 'receiving100To199YardGame': 3.252048847, 'receiving200PlusYardGame': 0.10057883, 'receivingTargets': 128.0626205, 'receivingYardsPerReception': 11.33313345, '2PtConversions': 0.453271695, 'fumbleRecoveredForTD': 0.005175077, '66': 0.041077053, '67': 1.135076858, 'fumbles': 1.176153911, '70': 0.018895444, '71': 0.635643041, 'lostFumbles': 0.654538485, 'turnovers': 0.654538485, '210': 14.11764706, '212': 2.916179038, '213': 53.77726794}}, 3: {'projected_points': 18.2, 'projected_breakdown': {'rushingAttempts': 0.242941915, 'rushingYards': 0.569742836, 'rushingTouchdowns': 0.013982926, 'rushing2PtConversions': 0.00071077, 'rushing40PlusYardTD': 0.000446534, 'rushing50PlusYardTD': 0.000312573, 'rushing100To199YardGame': 1e-05, 'rushing200PlusYardGame': 3.42e-07, 'rushingYardsPerAttempt': 2.345181297, 'receivingYards': 73.4693949, 'receivingTouchdowns': 0.782290657, 'receiving2PtConversions': 0.030673588, 'receiving40PlusYardTD': 0.015333527, 'receiving50PlusYardTD': 0.01002046, '47': 14.0, '48': 7.0, '49': 3.0, '50': 2.0, '51': 1.0, 'receivingReceptions': 6.041388568, '54': 1.0, 'receiving100To199YardGame': 0.251401146, 'receiving200PlusYardGame': 0.00778, 'receivingTargets': 8.438543881, 'receivingYardsPerReception': 12.16101134, '2PtConversions': 0.031384358, 'fumbleRecoveredForTD': 0.000332, '66': 0.002918113, '67': 0.072566538, 'fumbles': 0.07548465, '70': 0.001342332, '71': 0.040637261, 'lostFumbles': 0.041979593, 'turnovers': 0.041979593, '210': 1.0, '212': 0.166303092, '213': 3.655290271}, 'points': 19.9, 'breakdown': {'receivingReceptions': 7.0, 'receivingYards': 69.0, 'receivingTouchdowns': 1.0, '47': 13.0, '48': 6.0, '49': 3.0, '50': 2.0, '51': 1.0, '54': 1.0, 'receivingTargets': 8.0, 'receivingYardsAfterCatch': 21.0, 'receivingYardsPerReception': 9.857, 'teamWin': 1.0, 'pointsScored': 6.0, '183': 1.0, '210': 1.0, '213': 4.0}}}",100,False
Stefon Diggs,9,BUF,WR,16.57,19.1,WSH,22,ACTIVE,"{0: {'points': 58.9, 'breakdown': {'receivingReceptions': 25.0, 'receivingYards': 93.0, 'receivingTouchdowns': 1.0, '47': 55.0, '48': 27.0, '49': 13.0, '50': 10.0, '210': 3.0, '51': 5.0, '52': 2.0, '213': 14.0, '54': 4.0, '55': 1.0, '183': 1.0, 'receiving100To199YardGame': 2.0, 'receivingTargets': 32.0, 'receivingYardsAfterCatch': 80.0, 'teamWin': 2.0, 'receivingYardsPerReception': 11.16, 'teamLoss': 1.0, 'pointsScored': 6.0}, 'projected_points': 262.84, 'projected_breakdown': {'receivingYards': 79.24793836, 'receivingTouchdowns': 7.762842336, 'receiving2PtConversions': 0.386076339, 'receiving40PlusYardTD': 0.23065246, 'receiving50PlusYardTD': 0.150731383, '47': 239.0, '48': 119.0, '49': 59.0, '50': 47.0, '51': 23.0, 'receivingReceptions': 97.26200208, '54': 19.0, '55': 9.0, 'receiving100To199YardGame': 3.896354571, 'receiving200PlusYardGame': 0.120505811, 'receivingTargets': 142.2080219, 'receivingYardsPerReception': 12.31768149, '2PtConversions': 0.386076339, 'fumbleRecoveredForTD': 0.00635633, '67': 1.444620354, 'fumbles': 1.444620354, '71': 0.808987398, 'lostFumbles': 0.808987398, 'turnovers': 0.808987398, '210': 15.11764706, '213': 57.23116421}}, 3: {'points': 19.1, 'breakdown': {'receivingReceptions': 8.0, 'receivingYards': 111.0, '47': 22.0, '48': 11.0, '49': 5.0, '50': 4.0, '51': 2.0, '52': 1.0, '54': 1.0, 'receiving100To199YardGame': 1.0, 'receivingTargets': 12.0, 'receivingYardsAfterCatch': 20.0, 'receivingYardsPerReception': 13.875, 'teamWin': 1.0, '210': 1.0, '213': 5.0}, 'projected_points': 16.57, 'projected_breakdown': {'receivingYards': 73.13438211, 'receivingTouchdowns': 0.462123388, 'receiving2PtConversions': 0.020034971, 'receiving40PlusYardTD': 0.01194913, 'receiving50PlusYardTD': 0.007808757, '47': 14.0, '48': 7.0, '49': 3.0, '50': 2.0, '51': 1.0, 'receivingReceptions': 6.548243984, '54': 1.0, 'receiving100To199YardGame': 0.248884641, 'receiving200PlusYardGame': 0.0077, 'receivingTargets': 8.944267988, 'receivingYardsPerReception': 11.16854874, '2PtConversions': 0.020034971, 'fumbleRecoveredForTD': 0.000428, '67': 0.097260249, 'fumbles': 0.097260249, '71': 0.054465739, 'lostFumbles': 0.054465739, 'turnovers': 0.054465739, '210': 1.0, '213': 3.630659606}}}",100,False
Patrick Mahomes,5,KC,QB,24.14,25.68,CHI,28,ACTIVE,"{0: {'points': 66.42, 'breakdown': {'passingAttempts': 113.0, 'passingTimesSacked': 1.0, 'passingCompletions': 74.0, 'passingIncompletions': 39.0, 'passingYards': 267.66666667, 'passingTouchdowns': 7.0, '5': 160.0, '6': 79.0, '7': 39.0, '8': 31.0, '9': 15.0, 'turnovers': 2.0, '10': 7.0, '11': 13.0, '12': 6.0, '13': 6.0, '14': 2.0, 'passing300To399YardGame': 1.0, '210': 3.0, '211': 36.0, 'passingInterceptions': 2.0, '212': 8.0, 'passingCompletionPercentage': 0.65486726, 'rushingAttempts': 16.0, 'rushingYards': 34.33333333, '27': 20.0, 'teamWin': 2.0, '28': 9.0, 'teamLoss': 1.0, '29': 4.0, '30': 3.0, 'pointsScored': 42.0, '33': 2.0, 'rushingYardsPerAttempt': 6.4375, '175': 7.0}, 'projected_points': 370.72, 'projected_breakdown': {'passingAttempts': 606.4850037, 'passingCompletions': 399.9903941, 'passingIncompletions': 206.4946095, 'passingYards': 293.452349, 'passingTouchdowns': 38.61111464, '5': 939.0, '6': 469.0, '7': 234.0, '8': 187.0, '9': 93.0, '10': 46.0, '11': 79.0, '12': 39.0, 'passing40PlusYardTD': 4.541445999, 'passing50PlusYardTD': 2.967834961, 'passing300To399YardGame': 6.707359808, 'passing400PlusYardGame': 0.905988442, 'passing2PtConversions': 1.797335126, 'passingInterceptions': 10.81302907, 'passingCompletionPercentage': 0.659522316, 'rushingAttempts': 59.17912819, 'rushingYards': 20.81429759, 'rushingTouchdowns': 3.356063407, 'rushing2PtConversions': 0.183421101, '27': 66.0, '28': 33.0, '29': 16.0, '30': 13.0, '31': 6.0, '33': 11.0, '34': 5.0, 'rushing40PlusYardTD': 0.11224172, 'rushing50PlusYardTD': 0.078569204, 'rushing100To199YardGame': 0.301912793, 'rushing200PlusYardGame': 0.010303125, 'rushingYardsPerAttempt': 5.62746988, '2PtConversions': 1.980756228, 'fumbleRecoveredForTD': 0.034583545, 'passingTimesSacked': 30.92166203, '65': 7.192151463, '66': 0.667745219, 'fumbles': 7.859896681, '69': 3.452232702, '70': 0.307162801, 'lostFumbles': 3.759395503, 'turnovers': 14.57242458, '210': 16.0, '211': 226.9266029, '212': 19.29220289}}, 3: {'projected_points': 24.14, 'projected_breakdown': {'passingAttempts': 35.30085472, 'passingCompletions': 22.87311752, 'passingIncompletions': 12.4277372, 'passingYards': 277.057715, 'passingTouchdowns': 2.824581751, '5': 55.0, '6': 27.0, '7': 13.0, '8': 11.0, '9': 5.0, '10': 2.0, '11': 4.0, '12': 2.0, 'passing40PlusYardTD': 0.254778406, 'passing50PlusYardTD': 0.166497689, 'passing300To399YardGame': 0.332698027, 'passing400PlusYardGame': 0.04493878, 'passing2PtConversions': 0.110751745, 'passingInterceptions': 0.645289585, 'passingCompletionPercentage': 0.64794798, 'rushingAttempts': 4.089729243, 'rushingYards': 22.68256769, 'rushingTouchdowns': 0.162836702, 'rushing2PtConversions': 0.008277199, '27': 4.0, '28': 2.0, '29': 1.0, 'rushing40PlusYardTD': 0.007783882, 'rushing50PlusYardTD': 0.005448717, 'rushing100To199YardGame': 0.0224, 'rushing200PlusYardGame': 0.000765, 'rushingYardsPerAttempt': 5.546227231, '2PtConversions': 0.119028944, 'fumbleRecoveredForTD': 0.00203, 'passingTimesSacked': 1.529934071, '65': 0.415578666, '66': 0.046146289, 'fumbles': 0.461724954, '69': 0.199477759, '70': 0.021227293, 'lostFumbles': 0.220705052, 'turnovers': 0.865994637, '210': 1.0, '211': 13.41808158, '212': 1.257625062}, 'points': 25.68, 'breakdown': {'passingAttempts': 33.0, 'passingCompletions': 24.0, 'passingIncompletions': 9.0, 'passingYards': 272.0, 'passingTouchdowns': 3.0, '5': 54.0, '6': 27.0, '7': 13.0, '8': 10.0, '9': 5.0, '10': 2.0, '11': 4.0, '12': 2.0, '13': 1.0, 'passingCompletionPercentage': 72.73, 'rushingAttempts': 3.0, 'rushingYards': 28.0, '27': 5.0, '28': 2.0, '29': 1.0, '30': 1.0, 'rushingYardsPerAttempt': 9.333, 'teamWin': 1.0, 'pointsScored': 18.0, '175': 3.0, '210': 1.0, '211': 14.0, '212': 2.0}}}",100,False
